timestamp,x,y,z,w
1563815728305286,-0.193298,-0.0359497,-0.938599,0.283691
1563815728321276,-0.193298,-0.0360107,-0.938599,0.28363
1563815728351260,-0.193359,-0.0360718,-0.938599,0.28363
1563815728365252,-0.193359,-0.0361328,-0.938538,0.28363
1563815728381241,-0.19342,-0.0361938,-0.938538,0.28363
1563815728404228,-0.19342,-0.0362549,-0.938538,0.28363
1563815728434211,-0.193481,-0.0363159,-0.938538,0.283569
1563815728441208,-0.193848,-0.036499,-0.938477,0.283508
1563815728464194,-0.193848,-0.0365601,-0.938477,0.283447
1563815728485181,-0.193909,-0.0366211,-0.938477,0.283447
1563815728502172,-0.19397,-0.0366821,-0.938477,0.283447
1563815728524159,-0.194031,-0.0367432,-0.938477,0.283447
1563815728545167,-0.194031,-0.0368042,-0.938477,0.283447
1563815728562138,-0.194092,-0.0368652,-0.938477,0.283386
1563815728584125,-0.194153,-0.0369263,-0.938477,0.283386
1563815728605113,-0.194336,-0.0370483,-0.938477,0.283142
1563815728622103,-0.194397,-0.0371094,-0.938477,0.283142
1563815728644090,-0.194397,-0.0371094,-0.938477,0.283142
1563815728665082,-0.194397,-0.0371704,-0.938477,0.283081
1563815728682069,-0.194458,-0.0372314,-0.938477,0.283081
1563815728704057,-0.194519,-0.0372314,-0.938477,0.283081
1563815728725044,-0.19458,-0.0372925,-0.938416,0.283081
1563815728742037,-0.194641,-0.0373535,-0.938416,0.283081
1563815728764023,-0.194641,-0.0374146,-0.938416,0.283081
1563815728794006,-0.194702,-0.0374756,-0.938416,0.28302
1563815728802007,-0.194763,-0.0375366,-0.938416,0.28302
1563815728823988,-0.194763,-0.0375366,-0.938416,0.28302
1563815728846977,-0.194824,-0.0375977,-0.938416,0.28302
1563815728861966,-0.194885,-0.0376587,-0.938354,0.28302
1563815728883953,-0.194946,-0.0376587,-0.938354,0.28302
1563815728906941,-0.195007,-0.0377197,-0.938354,0.282959
1563815728920932,-0.195007,-0.0377808,-0.938354,0.282959
1563815728943919,-0.195068,-0.0377808,-0.938354,0.282959
1563815728966909,-0.195129,-0.0378418,-0.938354,0.282959
1563815728980898,-0.19519,-0.0379028,-0.938354,0.282959
1563815729003885,-0.195251,-0.0379639,-0.938293,0.282959
1563815729026871,-0.195251,-0.0379639,-0.938293,0.282898
1563815729040866,-0.195313,-0.0380249,-0.938293,0.282898
1563815729063851,-0.195374,-0.0380859,-0.938293,0.282898
1563815729086838,-0.195435,-0.0380859,-0.938293,0.282898
1563815729100830,-0.195435,-0.038147,-0.938293,0.282898
1563815729124818,-0.195496,-0.038208,-0.938293,0.282898
1563815729146836,-0.195496,-0.038208,-0.938293,0.282898
1563815729160801,-0.195557,-0.038269,-0.938232,0.282837
1563815729183809,-0.195618,-0.038269,-0.938232,0.282837
1563815729206771,-0.195618,-0.0383301,-0.938232,0.282837
1563815729220760,-0.195679,-0.0383911,-0.938232,0.282837
1563815729243751,-0.195679,-0.0383911,-0.938232,0.282837
1563815729266734,-0.19574,-0.0384521,-0.938232,0.282837
1563815729295716,-0.19574,-0.0385132,-0.938232,0.282837
1563815729303713,-0.195801,-0.0385132,-0.938232,0.282776
1563815729326699,-0.195862,-0.0385742,-0.938232,0.282776
1563815729349686,-0.195923,-0.0386353,-0.938171,0.282776
1563815729364679,-0.195923,-0.0386963,-0.938171,0.282776
1563815729386666,-0.195984,-0.0387573,-0.938171,0.282776
1563815729409652,-0.196045,-0.0387573,-0.938171,0.282776
1563815729424643,-0.196045,-0.0387573,-0.938171,0.282776
1563815729446631,-0.196106,-0.0388184,-0.938171,0.282715
1563815729467618,-0.196167,-0.0388794,-0.938171,0.282715
1563815729484610,-0.196167,-0.0388794,-0.938171,0.282715
1563815729506596,-0.196228,-0.0389404,-0.938171,0.282715
1563815729527585,-0.196228,-0.0390015,-0.93811,0.282715
1563815729544575,-0.196289,-0.0390015,-0.93811,0.282715
1563815729566562,-0.196289,-0.0390625,-0.93811,0.282715
1563815729587550,-0.19635,-0.0390625,-0.93811,0.282654
1563815729604541,-0.196411,-0.0391235,-0.93811,0.282654
1563815729627527,-0.196472,-0.0391846,-0.93811,0.282654
1563815729649515,-0.196472,-0.0392456,-0.93811,0.282654
1563815729664506,-0.196533,-0.0392456,-0.93811,0.282654
1563815729686493,-0.196594,-0.0393066,-0.938049,0.282654
1563815729709480,-0.196594,-0.0393677,-0.938049,0.282593
1563815729724472,-0.196655,-0.0393677,-0.938049,0.282593
1563815729746458,-0.196716,-0.0394287,-0.938049,0.282593
1563815729769446,-0.196716,-0.0394897,-0.938049,0.282593
1563815729784441,-0.196777,-0.0394897,-0.938049,0.282593
1563815729806424,-0.196838,-0.0395508,-0.938049,0.282593
1563815729829411,-0.196838,-0.0395508,-0.938049,0.282593
1563815729851398,-0.196899,-0.0396118,-0.937988,0.282593
1563815729867389,-0.196899,-0.0396118,-0.937988,0.282532
1563815729889376,-0.19696,-0.0396729,-0.937988,0.282532
1563815729904370,-0.19696,-0.0396729,-0.937988,0.282532
1563815729926356,-0.197021,-0.0396729,-0.937988,0.282532
1563815729949343,-0.197083,-0.0397339,-0.937988,0.282532
1563815729963335,-0.197083,-0.0397339,-0.937988,0.282532
1563815729986329,-0.197144,-0.0397949,-0.937988,0.282532
1563815730015305,-0.197205,-0.0397949,-0.937988,0.282532
1563815730023301,-0.197205,-0.039856,-0.937927,0.282532
1563815730046288,-0.197266,-0.039856,-0.937927,0.282532
1563815730069276,-0.197327,-0.039917,-0.937927,0.282471
1563815730083266,-0.197327,-0.039917,-0.937927,0.282471
1563815730106275,-0.197388,-0.039978,-0.937927,0.282471
1563815730129240,-0.197449,-0.039978,-0.937927,0.282471
1563815730143239,-0.19751,-0.0400391,-0.937927,0.282471
1563815730167221,-0.19751,-0.0400391,-0.937927,0.282471
1563815730189205,-0.197571,-0.0401001,-0.937866,0.282471
1563815730210253,-0.197632,-0.0401001,-0.937866,0.282471
1563815730227185,-0.197632,-0.0401611,-0.937866,0.282471
1563815730257168,-0.197693,-0.0401611,-0.937866,0.28241
1563815730270182,-0.197998,-0.0402832,-0.937805,0.282349
1563815730294150,-0.198059,-0.0403442,-0.937805,0.282349
1563815730309138,-0.19812,-0.0404053,-0.937805,0.282349
1563815730330164,-0.19812,-0.0404053,-0.937805,0.282349
1563815730347123,-0.198425,-0.0405273,-0.937805,0.282043
1563815730369103,-0.198669,-0.0407104,-0.937805,0.28186
1563815730390091,-0.198914,-0.0410156,-0.937805,0.281616
1563815730407081,-0.199219,-0.0412598,-0.937805,0.281372
1563815730429070,-0.199524,-0.0414429,-0.937805,0.281128
1563815730458051,-0.199768,-0.0415649,-0.937805,0.280945
1563815730467046,-0.200134,-0.041748,-0.937805,0.28064
1563815730489033,-0.200378,-0.0418701,-0.937866,0.280334
1563815730510023,-0.200623,-0.0418701,-0.937866,0.28009
1563815730527014,-0.200806,-0.0418091,-0.937927,0.279846
1563815730548999,-0.200989,-0.0419312,-0.937927,0.279663
1563815730569986,-0.201172,-0.0419312,-0.937927,0.279419
1563815730576982,-0.201294,-0.0418091,-0.937988,0.279236
1563815730591974,-0.201416,-0.041626,-0.937988,0.279053
1563815730614980,-0.201477,-0.0414429,-0.938049,0.27887
1563815730636948,-0.201599,-0.0412598,-0.93811,0.278687
1563815730651940,-0.201721,-0.0410767,-0.938171,0.278442
1563815730681921,-0.201782,-0.0407715,-0.938232,0.278198
1563815730696917,-0.201843,-0.0404053,-0.938293,0.278015
1563815730711924,-0.201782,-0.039978,-0.938354,0.277954
1563815730744886,-0.201721,-0.0396118,-0.938354,0.277954
1563815730756898,-0.201477,-0.0393677,-0.938416,0.278076
1563815730771890,-0.201233,-0.0390015,-0.938477,0.278137
1563815730795859,-0.200989,-0.0385742,-0.938477,0.278198
1563815730816891,-0.200745,-0.038147,-0.938538,0.278198
1563815730831841,-0.200562,-0.0378418,-0.938599,0.278198
1563815730854828,-0.200439,-0.0375977,-0.93866,0.278137
1563815730876834,-0.2005,-0.0372925,-0.938721,0.277954
1563815730891846,-0.200684,-0.0371094,-0.938782,0.27771
1563815730914850,-0.200989,-0.0369263,-0.938782,0.277466
1563815730936778,-0.201294,-0.0367432,-0.938782,0.277161
1563815730951769,-0.201721,-0.0366211,-0.938782,0.276978
1563815730974795,-0.202148,-0.0367432,-0.938782,0.276733
1563815730996775,-0.202515,-0.0370483,-0.938721,0.27655
1563815731013734,-0.203125,-0.0372925,-0.93866,0.276367
1563815731034722,-0.203613,-0.0372925,-0.938599,0.276123
1563815731052712,-0.204102,-0.0375366,-0.938538,0.27594
1563815731074699,-0.204529,-0.0378418,-0.938477,0.275818
1563815731095685,-0.204956,-0.0380249,-0.938416,0.275635
1563815731112677,-0.205322,-0.038269,-0.938354,0.275452
1563815731132686,-0.205688,-0.0384521,-0.938354,0.275208
1563815731154661,-0.205994,-0.0385742,-0.938354,0.275085
1563815731172646,-0.206299,-0.0386353,-0.938293,0.274902
1563815731192637,-0.206543,-0.0386963,-0.938293,0.27478
1563815731214650,-0.206543,-0.0386963,-0.938293,0.27478
1563815731239604,-0.206482,-0.0386963,-0.938293,0.27478
1563815731253597,-0.206482,-0.0386963,-0.938293,0.27478
1563815731274584,-0.206482,-0.0386353,-0.938293,0.27478
1563815731292574,-0.206421,-0.0383301,-0.938354,0.274719
1563815731313559,-0.205872,-0.0376587,-0.93866,0.274292
1563815731334548,-0.204834,-0.036377,-0.938965,0.274048
1563815731352537,-0.203552,-0.0334473,-0.93927,0.274414
1563815731373525,-0.201233,-0.0290527,-0.93927,0.276672
1563815731394574,-0.196716,-0.0245361,-0.939453,0.279541
1563815731412505,-0.190125,-0.0203247,-0.939758,0.283508
1563815731433492,-0.181763,-0.0166016,-0.939941,0.288513
1563815731454481,-0.171509,-0.0116577,-0.940125,0.294495
1563815731472470,-0.160828,-0.00238037,-0.940063,0.30072
1563815731493457,-0.149292,0.0115356,-0.939819,0.307251
1563815731514446,-0.135681,0.0272217,-0.939026,0.314819
1563815731532435,-0.119812,0.041748,-0.937988,0.322632
1563815731553445,-0.102783,0.0568848,-0.936462,0.330566
1563815731574447,-0.0852661,0.0740967,-0.934387,0.337891
1563815731592399,-0.067688,0.0942383,-0.931519,0.344666
1563815731615390,-0.050354,0.116638,-0.927734,0.350952
1563815731634417,-0.0326538,0.140076,-0.922974,0.357056
1563815731652375,-0.0148315,0.163696,-0.917419,0.362488
1563815731682350,0.00274658,0.187256,-0.911011,0.367432
1563815731694350,0.0202026,0.210815,-0.903809,0.371826
1563815731712331,0.0370483,0.234131,-0.895935,0.37561
1563815731735351,0.0537109,0.256714,-0.887512,0.378845
1563815731754340,0.0700684,0.278198,-0.878845,0.381226
1563815731772304,0.0859985,0.298706,-0.869873,0.382996
1563815731795285,0.10083,0.318481,-0.860596,0.384399
1563815731814274,0.114319,0.337219,-0.851196,0.385559
1563815731832272,0.126892,0.354675,-0.84198,0.38623
1563815731855254,0.138184,0.369995,-0.833374,0.386719
1563815731874241,0.148926,0.384277,-0.825012,0.386719
1563815731892241,0.159058,0.397705,-0.816833,0.386353
1563815731915216,0.168396,0.410339,-0.80896,0.385742
1563815731934204,0.177124,0.422058,-0.801453,0.384888
1563815731957190,0.184937,0.433167,-0.794373,0.383606
1563815731975180,0.191772,0.443848,-0.787415,0.382446
1563815731995169,0.197388,0.453979,-0.780762,0.381226
1563815732012160,0.202271,0.463562,-0.774536,0.379822
1563815732034146,0.206482,0.472229,-0.768982,0.378235
1563815732055156,0.210205,0.479919,-0.764038,0.376465
1563815732072125,0.213623,0.486816,-0.759521,0.374817
1563815732094112,0.216553,0.493164,-0.755188,0.373535
1563815732123095,0.218933,0.498901,-0.751038,0.372864
1563815732139086,0.220947,0.503723,-0.747314,0.372681
1563815732155084,0.222656,0.50769,-0.744141,0.372742
1563815732183061,0.224365,0.510925,-0.741333,0.372803
1563815732192062,0.225708,0.513916,-0.738708,0.373108
1563815732214045,0.226135,0.51709,-0.736145,0.373657
1563815732237031,0.226074,0.520203,-0.733459,0.374512
1563815732254043,0.225708,0.523499,-0.730652,0.37561
1563815732274012,0.224976,0.526917,-0.727844,0.376831
1563815732295019,0.223755,0.530762,-0.724854,0.377869
1563815732310988,0.222107,0.535278,-0.721558,0.378845
1563815732333975,0.220337,0.5401,-0.718079,0.379578
1563815732354975,0.218506,0.5448,-0.714661,0.38031
1563815732371962,0.21637,0.549805,-0.711182,0.380859
1563815732401956,0.213562,0.555359,-0.707397,0.38147
1563815732416927,0.209961,0.561646,-0.703064,0.382263
1563815732430921,0.206116,0.568054,-0.698547,0.383179
1563815732461920,0.202637,0.573792,-0.694519,0.38385
1563815732474901,0.199585,0.578796,-0.690857,0.38446
1563815732490883,0.196472,0.583679,-0.686951,0.385681
1563815732513871,0.192871,0.588806,-0.682678,0.38739
1563815732536859,0.189087,0.593933,-0.67804,0.389465
1563815732550849,0.184875,0.599182,-0.67334,0.391602
1563815732573837,0.180237,0.604431,-0.668396,0.394104
1563815732597825,0.174927,0.609741,-0.662842,0.397705
1563815732610815,0.16864,0.615356,-0.656311,0.402588
1563815732633802,0.161804,0.621033,-0.648926,0.40863
1563815732656789,0.154785,0.626282,-0.641052,0.41571
1563815732678790,0.147034,0.631042,-0.632813,0.423889
1563815732701764,0.138245,0.635864,-0.623718,0.433044
1563815732716758,0.128845,0.641296,-0.613098,0.442993
1563815732730747,0.118958,0.648682,-0.599426,0.453491
1563815732754739,0.107666,0.65741,-0.583557,0.464417
1563815732776720,0.0961914,0.667358,-0.565796,0.474609
1563815732797712,0.0874634,0.67749,-0.54718,0.483643
1563815732814703,0.0857544,0.685425,-0.529968,0.491821
1563815732844681,0.0905762,0.689575,-0.517395,0.498474
1563815732866698,0.105042,0.69043,-0.506653,0.505432
1563815732883659,0.124023,0.689331,-0.497681,0.511597
1563815732896651,0.144958,0.6875,-0.488831,0.517029
1563815732917639,0.166992,0.685364,-0.480286,0.521179
1563815732934630,0.189148,0.683105,-0.472534,0.523621
1563815732957624,0.209717,0.68158,-0.464844,0.52478
1563815732977635,0.227234,0.682068,-0.455505,0.524963
1563815732994597,0.241272,0.684448,-0.44458,0.525024
1563815733017584,0.252197,0.688477,-0.432617,0.524536
1563815733037578,0.261047,0.693542,-0.420776,0.523132
1563815733054563,0.268616,0.69928,-0.409485,0.520691
1563815733076550,0.275269,0.705566,-0.39856,0.517212
1563815733099537,0.280701,0.71228,-0.38739,0.51355
1563815733121524,0.28479,0.719177,-0.37616,0.509949
1563815733136517,0.288208,0.725769,-0.365417,0.506531
1563815733157511,0.291443,0.73175,-0.355774,0.50293
1563815733187487,0.294861,0.736694,-0.347839,0.499207
1563815733196481,0.298523,0.741028,-0.341309,0.495178
1563815733217490,0.301941,0.744629,-0.335876,0.491333
1563815733234457,0.304565,0.747437,-0.331238,0.488647
1563815733256445,0.305908,0.75,-0.326477,0.487122
1563815733277433,0.305664,0.752686,-0.321594,0.486267
1563815733294423,0.304321,0.755066,-0.31781,0.486023
1563815733316415,0.302246,0.757019,-0.314514,0.48645
1563815733337403,0.299255,0.758972,-0.310669,0.487732
1563815733354395,0.295349,0.760986,-0.307007,0.489197
1563815733376376,0.292175,0.762085,-0.305542,0.490295
1563815733397365,0.290405,0.762024,-0.306396,0.490967
1563815733413355,0.288879,0.761475,-0.307617,0.491882
1563815733436343,0.287048,0.760986,-0.308472,0.493225
1563815733458329,0.285522,0.759827,-0.309692,0.495117
1563815733488319,0.284607,0.758057,-0.311523,0.497192
1563815733496311,0.28418,0.75592,-0.313782,0.499268
1563815733519295,0.283936,0.753845,-0.315857,0.501221
1563815733533311,0.28418,0.751465,-0.317749,0.503479
1563815733564270,0.284607,0.748779,-0.319275,0.506226
1563815733579261,0.284912,0.745972,-0.320496,0.50946
1563815733593252,0.285828,0.742615,-0.322083,0.512878
1563815733624235,0.288208,0.73822,-0.324646,0.516296
1563815733639248,0.291809,0.733276,-0.327881,0.519226
1563815733654219,0.296509,0.728027,-0.331848,0.521423
1563815733677227,0.30188,0.722351,-0.336731,0.523071
1563815733699192,0.307434,0.716187,-0.342712,0.524414
1563815733713184,0.311829,0.709595,-0.349487,0.526367
1563815733737170,0.314148,0.70343,-0.356689,0.528442
1563815733767155,0.315002,0.697632,-0.364746,0.530029
1563815733788197,0.316284,0.69165,-0.375366,0.529785
1563815733804136,0.318726,0.684387,-0.388733,0.528015
1563815733819123,0.321899,0.674683,-0.403503,0.527527
1563815733842112,0.322937,0.663391,-0.417908,0.529968
1563815733858101,0.320435,0.651001,-0.431824,0.535706
1563815733879108,0.313477,0.638062,-0.445679,0.543945
1563815733902077,0.304077,0.624939,-0.459045,0.553345
1563815733917067,0.294312,0.609436,-0.473511,0.56366
1563815733939062,0.285706,0.590332,-0.489807,0.574341
1563815733960102,0.276428,0.568726,-0.507263,0.58551
1563815733984030,0.264587,0.545044,-0.524719,0.597961
1563815733999021,0.251404,0.518433,-0.541565,0.612122
1563815734020049,0.238464,0.489441,-0.558167,0.626038
1563815734036998,0.223877,0.45929,-0.574707,0.639221
1563815734058985,0.206848,0.427063,-0.591553,0.651794
1563815734079973,0.189392,0.391602,-0.607971,0.664124
1563815734096964,0.172363,0.355469,-0.623108,0.675049
1563815734141936,0.15448,0.319946,-0.636536,0.684509
1563815734148933,0.134583,0.283447,-0.649353,0.692749
1563815734163924,0.114136,0.246643,-0.661682,0.698792
1563815734180915,0.0942383,0.211792,-0.673218,0.702148
1563815734199909,0.0740356,0.179016,-0.684448,0.70282
1563815734216895,0.0546875,0.147827,-0.69519,0.701355
1563815734244880,0.0380859,0.118896,-0.704468,0.698669
1563815734261887,0.0238647,0.0922852,-0.712769,0.694885
1563815734276859,0.0114136,0.0682373,-0.721008,0.689453
1563815734298847,0.000915527,0.0475464,-0.728882,0.683044
1563815734320866,-0.00732422,0.0289917,-0.735474,0.67688
1563815734351829,-0.0135498,0.012207,-0.741455,0.670776
1563815734364811,-0.0177002,-0.00109863,-0.746887,0.664734
1563815734379800,-0.0209961,-0.0108643,-0.751831,0.658997
1563815734395791,-0.0241089,-0.0183716,-0.756226,0.653625
1563815734418782,-0.026001,-0.0236206,-0.760193,0.648743
1563815734441768,-0.0269165,-0.0270996,-0.76355,0.644653
1563815734456756,-0.0272827,-0.0299072,-0.766418,0.641113
1563815734478744,-0.0275269,-0.0323486,-0.768921,0.638
1563815734501730,-0.027771,-0.0342407,-0.770996,0.635376
1563815734515732,-0.02771,-0.034668,-0.77301,0.632874
1563815734538721,-0.027771,-0.0339966,-0.774902,0.630615
1563815734561698,-0.0282593,-0.0333862,-0.77655,0.628601
1563815734575692,-0.0291748,-0.0335083,-0.777954,0.626709
1563815734598677,-0.0302734,-0.0343018,-0.779114,0.625183
1563815734621675,-0.0309448,-0.0350342,-0.780212,0.623779
1563815734635654,-0.0316162,-0.0362549,-0.780884,0.622803
1563815734659641,-0.0325317,-0.0380249,-0.781372,0.62207
1563815734681627,-0.0336914,-0.039978,-0.781799,0.621338
1563815734695624,-0.0350952,-0.0421753,-0.782104,0.620728
1563815734719608,-0.0368042,-0.0444946,-0.782471,0.620056
1563815734741594,-0.0385742,-0.0466309,-0.782776,0.619324
1563815734755585,-0.0403442,-0.0482178,-0.783264,0.61853
1563815734779574,-0.0421143,-0.0494385,-0.783752,0.617676
1563815734801560,-0.0437012,-0.0506592,-0.784241,0.616821
1563815734815555,-0.0450439,-0.0521851,-0.784668,0.616089
1563815734839549,-0.0460205,-0.0536499,-0.785095,0.615356
1563815734861525,-0.0469971,-0.0548706,-0.785522,0.614624
1563815734876517,-0.0479126,-0.0556641,-0.785889,0.613953
1563815734899502,-0.048584,-0.0560913,-0.786255,0.613464
1563815734921490,-0.0489502,-0.0563965,-0.786499,0.613037
1563815734942508,-0.0490723,-0.0568237,-0.786743,0.612732
1563815734959467,-0.0490723,-0.057373,-0.786865,0.612488
1563815734981457,-0.0490112,-0.0578003,-0.786987,0.612366
1563815735010442,-0.0489502,-0.0581055,-0.787048,0.612244
1563815735026432,-0.0487061,-0.0582886,-0.787109,0.612122
1563815735041420,-0.048584,-0.0584106,-0.78717,0.612061
1563815735062410,-0.048584,-0.0585327,-0.787231,0.612
1563815735069425,-0.048645,-0.0586548,-0.78717,0.612061
1563815735084401,-0.048584,-0.0588379,-0.787048,0.612183
1563815735107383,-0.0483398,-0.0592651,-0.786926,0.612305
1563815735131371,-0.0479736,-0.0598755,-0.786743,0.612549
1563815735144367,-0.0475464,-0.0605469,-0.786499,0.612793
1563815735174386,-0.0472412,-0.0610962,-0.786194,0.613098
1563815735185339,-0.0471191,-0.0616455,-0.786011,0.613403
1563815735204363,-0.046936,-0.0623169,-0.785706,0.613647
1563815735227316,-0.0467529,-0.0629883,-0.785461,0.613892
1563815735245309,-0.0466919,-0.0637207,-0.785278,0.614075
1563815735272290,-0.0466919,-0.06427,-0.785034,0.614319
1563815735288283,-0.0467529,-0.0648193,-0.78479,0.614563
1563815735305306,-0.046875,-0.0651855,-0.784607,0.614807
1563815735324291,-0.046875,-0.0656128,-0.784363,0.615051
1563815735347260,-0.046814,-0.065979,-0.784119,0.615356
1563815735365238,-0.046814,-0.0663452,-0.783875,0.615601
1563815735384285,-0.0466919,-0.0665283,-0.783569,0.615967
1563815735407214,-0.0466309,-0.0667114,-0.783264,0.616333
1563815735425202,-0.0466309,-0.0667725,-0.78302,0.616699
1563815735444192,-0.0465698,-0.0669556,-0.782654,0.617065
1563815735467238,-0.0465088,-0.0672607,-0.782349,0.617432
1563815735485171,-0.0463867,-0.0675049,-0.782104,0.617798
1563815735512175,-0.0463867,-0.067688,-0.78186,0.618042
1563815735527205,-0.0464478,-0.0678711,-0.781738,0.618164
1563815735545155,-0.0464478,-0.0681763,-0.781677,0.618225
1563815735567123,-0.0465698,-0.0682983,-0.781677,0.618225
1563815735595105,-0.0467529,-0.0686035,-0.781738,0.618103
1563815735605100,-0.0467529,-0.0686646,-0.781738,0.618103
1563815735625088,-0.0467529,-0.0688477,-0.781738,0.618042
1563815735647076,-0.0467529,-0.0689697,-0.781738,0.618042
1563815735665064,-0.0467529,-0.0690308,-0.781738,0.618042
1563815735686052,-0.0466919,-0.0691528,-0.781738,0.618042
1563815735707040,-0.0466919,-0.0698242,-0.781738,0.61792
1563815735732026,-0.0466309,-0.0704346,-0.781799,0.617798
1563815735745027,-0.0466309,-0.071106,-0.781921,0.617615
1563815735767065,-0.0466919,-0.0716553,-0.782043,0.61731
1563815735792013,-0.0467529,-0.0721436,-0.782227,0.617004
1563815735811984,-0.046875,-0.0726318,-0.782471,0.616638
1563815735826971,-0.0469971,-0.0730591,-0.782715,0.616272
1563815735844961,-0.0471802,-0.0734863,-0.78302,0.615845
1563815735864973,-0.0473633,-0.0738525,-0.783203,0.61554
1563815735886943,-0.0474854,-0.0742188,-0.783386,0.615295
1563815735912935,-0.0475464,-0.0745239,-0.783508,0.615112
1563815735924976,-0.0475464,-0.074585,-0.783508,0.615112
1563815735946903,-0.0475464,-0.074585,-0.783508,0.615112
1563815735964925,-0.0475464,-0.074646,-0.783508,0.615051
1563815735985882,-0.0476074,-0.0747681,-0.783508,0.615051
1563815736006869,-0.0476074,-0.0748291,-0.783508,0.615051
1563815736024860,-0.0476074,-0.0748901,-0.783508,0.615051
1563815736045846,-0.0476074,-0.0749512,-0.783508,0.615051
1563815736069835,-0.0476685,-0.0749512,-0.783508,0.61499
1563815736084822,-0.0477905,-0.0749512,-0.783569,0.614929
1563815736105820,-0.0477905,-0.0750122,-0.783569,0.614929
1563815736126859,-0.0477905,-0.0750122,-0.783569,0.614929
1563815736149788,-0.0477905,-0.0750732,-0.783569,0.614929
1563815736165778,-0.0477905,-0.0751953,-0.783569,0.614929
1563815736188765,-0.0477295,-0.0751953,-0.783569,0.614929
1563815736204756,-0.0477295,-0.0752563,-0.783569,0.614929
1563815736225744,-0.0475464,-0.0755005,-0.783447,0.615051
1563815736246732,-0.0472412,-0.0756836,-0.783386,0.615112
1563815736264722,-0.0472412,-0.0757446,-0.783386,0.615112
1563815736287709,-0.0472412,-0.0756226,-0.783386,0.615112
1563815736306705,-0.0472412,-0.0754395,-0.783386,0.615173
1563815736324688,-0.0472412,-0.0755005,-0.783325,0.615173
1563815736347674,-0.0472412,-0.0755615,-0.783325,0.615173
1563815736366669,-0.0472412,-0.0756226,-0.783325,0.615173
1563815736384653,-0.0472412,-0.0756836,-0.783325,0.615173
1563815736429635,-0.0472412,-0.0757446,-0.783325,0.615173
1563815736431631,-0.0472412,-0.0757446,-0.783325,0.615173
1563815736444619,-0.0472412,-0.0758667,-0.783325,0.615173
1563815736467606,-0.0473022,-0.0762329,-0.783325,0.615112
1563815736487598,-0.0473022,-0.076355,-0.783325,0.615051
1563815736512581,-0.0473022,-0.076355,-0.783325,0.615051
1563815736526574,-0.0473022,-0.076416,-0.783325,0.615051
1563815736547557,-0.0473022,-0.0764771,-0.783325,0.615051
1563815736564570,-0.0473022,-0.0764771,-0.783325,0.615051
1563815736586540,-0.0473022,-0.0767822,-0.783447,0.614868
1563815736607548,-0.0473633,-0.0769653,-0.783569,0.614685
1563815736624537,-0.0474243,-0.0771484,-0.783752,0.614502
1563815736654496,-0.0474854,-0.0772705,-0.783875,0.614258
1563815736661501,-0.0476685,-0.0773315,-0.784058,0.614014
1563815736684479,-0.0476685,-0.0774536,-0.78418,0.613831
1563815736706466,-0.0476074,-0.0776367,-0.784363,0.613586
1563815736721462,-0.0474854,-0.0777588,-0.784546,0.613403
1563815736743507,-0.0475464,-0.0778198,-0.784668,0.613159
1563815736766436,-0.0476685,-0.0776978,-0.78479,0.613037
1563815736781425,-0.0476685,-0.0776978,-0.784973,0.612793
1563815736804411,-0.0474854,-0.0777588,-0.785156,0.61261
1563815736826399,-0.0474243,-0.0778198,-0.785339,0.612366
1563815736847446,-0.0473633,-0.0777588,-0.785583,0.612
1563815736864385,-0.0471802,-0.0779419,-0.786011,0.61145
1563815736886365,-0.0465088,-0.0785522,-0.786743,0.610535
1563815736907353,-0.0444946,-0.0788574,-0.787537,0.609558
1563815736923342,-0.0409546,-0.0789795,-0.789001,0.607971
1563815736954328,-0.0354614,-0.0797119,-0.791504,0.604919
1563815736968317,-0.026001,-0.0811768,-0.794495,0.601257
1563815736984307,-0.0116577,-0.0830078,-0.79718,0.5979
1563815737006297,0.00561523,-0.0866089,-0.799438,0.594421
1563815737027287,0.0229492,-0.0928955,-0.802429,0.588989
1563815737044277,0.0370483,-0.100037,-0.80719,0.580627
1563815737066259,0.0476685,-0.106506,-0.813049,0.570435
1563815737087256,0.0552368,-0.112854,-0.819763,0.558777
1563815737104244,0.0615234,-0.120056,-0.827148,0.545593
1563815737126247,0.067688,-0.127319,-0.834778,0.531372
1563815737148232,0.0720825,-0.132996,-0.84198,0.517822
1563815737164203,0.0738525,-0.135376,-0.849487,0.504578
1563815737186192,0.0748291,-0.133301,-0.8573,0.491577
1563815737208179,0.0743408,-0.130005,-0.864685,0.479553
1563815737230165,0.0733643,-0.127747,-0.871643,0.467529
1563815737247163,0.072998,-0.126465,-0.877686,0.456421
1563815737269144,0.0726318,-0.125427,-0.882629,0.447266
1563815737283136,0.0715942,-0.123352,-0.886292,0.440613
1563815737313119,0.0697632,-0.120117,-0.889282,0.435791
1563815737329120,0.0674438,-0.117004,-0.891663,0.432129
1563815737343100,0.0651245,-0.115173,-0.893494,0.429138
1563815737367093,0.0631104,-0.114502,-0.894958,0.426575
1563815737398070,0.0614624,-0.114319,-0.895874,0.424927
1563815737404070,0.0599365,-0.114319,-0.896362,0.424133
1563815737428055,0.0584717,-0.113953,-0.896545,0.424011
1563815737457037,0.0568848,-0.11322,-0.896484,0.424561
1563815737463097,0.0549316,-0.112549,-0.89624,0.425598
1563815737487020,0.0537109,-0.111389,-0.895935,0.426636
