timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1564164051031774,41,4,5,13,8,1,-12,9
1564164051031774,-22,6,5,-4,4,1,10,-1
1564164051033272,-8,-18,0,12,6,-2,0,1
1564164051033272,17,9,-3,-26,-21,-5,1,3
1564164051054237,2,-13,-8,7,3,-2,-9,0
1564164051054237,-48,4,-3,-46,-11,-4,-22,-34
1564164051055730,12,9,-9,56,23,7,30,24
1564164051055730,18,-8,-2,-20,-9,4,3,-3
1564164051076694,-34,-10,-2,-19,-11,-7,-13,-2
1564164051076694,61,1,13,28,6,-1,-18,8
1564164051078188,-55,-12,-6,14,16,13,36,-5
1564164051078188,31,2,-9,-23,-15,-6,-11,0
1564164051091665,-26,-10,4,-5,-6,-5,-5,-8
1564164051091665,10,5,-7,-11,-8,5,23,16
1564164051093662,17,25,19,12,5,-5,-30,-16
1564164051093662,-49,2,-9,-2,-17,-8,-2,7
1564164051114123,64,-9,6,-5,10,3,5,11
1564164051114123,-42,-17,-19,-5,3,0,-4,-18
1564164051115622,28,9,0,0,4,0,-16,-2
1564164051115622,14,17,6,-4,-16,9,28,13
1564164051136580,-13,4,2,26,17,-2,-4,4
1564164051136580,2,-11,-1,2,-12,-10,-11,-4
1564164051138577,-4,5,3,-3,8,5,8,2
1564164051138577,26,0,0,-3,8,2,-12,3
1564164051151053,-5,13,-8,3,-2,5,3,-8
1564164051151053,-10,3,14,8,-8,-6,5,4
1564164051158040,-30,-28,-10,-4,10,6,0,6
1564164051158040,4,-2,1,5,-4,-2,23,-5
1564164051174509,12,0,2,-13,-9,0,1,-1
1564164051174509,-11,2,6,0,12,6,0,12
1564164051176007,10,-11,-3,-20,-24,-11,-11,-16
1564164051176007,-23,17,3,5,20,5,-1,-2
1564164051196968,-22,3,4,-13,-16,-5,-8,-16
1564164051196968,20,-2,-7,30,5,2,4,18
1564164051198465,12,-5,2,-7,5,3,1,5
1564164051198465,41,2,0,4,-13,-8,-14,-3
1564164051211441,-66,-11,-14,-30,-8,-13,-4,-25
1564164051211441,4,3,-4,-7,-6,0,5,3
1564164051217929,29,2,-1,2,-7,-5,5,9
1564164051217929,-30,-1,-1,-3,14,6,-2,-12
1564164051234398,4,21,8,9,3,2,-8,4
1564164051234398,14,-21,1,5,2,0,7,2
1564164051235896,-19,-6,-1,-4,-2,1,-2,-8
1564164051235896,4,-2,-3,-20,-10,-5,-5,-7
1564164051264342,-22,-11,-1,-32,-5,5,7,0
1564164051264342,81,-3,-1,60,11,7,11,26
1564164051264842,-15,26,-3,13,8,-9,-2,0
1564164051264842,-1,-4,5,-4,-1,2,-5,-5
1564164051270330,3,-5,-6,5,1,-2,4,1
1564164051270330,-18,2,-1,-27,-16,-6,-7,-17
1564164051278815,-18,-12,0,-18,-9,-6,-21,-4
1564164051278815,13,0,-16,11,-3,-3,18,7
1564164051293789,10,-1,0,-3,6,5,9,7
1564164051293789,-18,4,1,0,6,2,0,-6
1564164051294287,10,-4,5,6,1,0,0,4
1564164051294287,-12,-2,-2,-9,0,-2,-5,-1
1564164051316249,1,-10,-3,11,3,4,4,0
1564164051316249,-8,4,3,-10,-4,-2,-7,-11
1564164051316745,4,0,-3,-8,-4,0,-1,0
1564164051316745,-8,-13,-9,2,-5,-15,-15,-9
1564164051339207,15,7,7,12,3,6,13,14
1564164051339207,-12,3,-12,-7,4,-2,-7,-4
1564164051340201,-4,-1,3,-8,1,9,-3,-19
1564164051340201,-5,1,9,1,-2,-3,2,7
1564164051353679,3,-1,5,16,3,-7,20,10
1564164051353679,-9,11,15,0,5,-11,-24,-13
1564164051354177,3,1,0,-9,-6,21,12,-14
1564164051354177,-2,-17,-22,-4,-4,-25,-12,-9
1564164051376137,-8,-2,12,9,8,24,29,-6
1564164051376137,-8,-3,-26,-14,4,48,35,26
1564164051376635,6,-1,-5,-14,-10,-26,-23,-3
1564164051376635,-3,10,22,7,4,14,-23,4
1564164051390640,-3,2,3,3,1,0,29,-7
1564164051390640,6,9,8,-1,-4,-8,-13,0
1564164051398631,4,-1,1,9,2,1,16,12
1564164051398631,-6,0,-1,-3,-5,-14,-6,-10
1564164051414104,15,-2,2,6,9,6,-10,5
1564164051414104,-4,17,22,0,-2,-9,-5,-9
1564164051415068,-6,-14,-19,-1,1,-2,-3,1
1564164051415068,1,3,-18,-7,-6,-6,3,9
1564164051437614,0,-3,2,-7,-4,-8,-24,-6
1564164051437614,-5,-5,15,6,4,0,12,5
1564164051438578,-1,8,10,7,1,-4,-13,-22
1564164051438578,-5,-20,-30,-4,1,11,7,-1
1564164051459542,5,12,0,-5,-3,-2,-17,-7
1564164051459542,-1,0,7,2,-4,-6,-2,-1
1564164051460054,5,1,15,5,1,-4,3,16
1564164051460054,2,1,-5,5,6,14,21,5
1564164051473512,7,6,1,-4,-8,-30,-38,-16
1564164051473512,-3,-4,25,0,-3,-4,4,7
1564164051474511,-1,-13,-42,-9,-3,-10,-15,4
1564164051474511,-1,1,17,-7,-3,21,-8,6
1564164051497467,3,-2,-34,-6,2,3,6,7
1564164051497467,-3,3,25,8,-3,-12,1,-4
1564164051498466,-4,-1,41,5,-2,-4,1,-1
1564164051498466,5,5,-32,-2,10,13,14,11
1564164051510441,-10,-7,5,-5,-10,-22,-19,-27
1564164051510441,0,-12,-39,-5,3,14,3,18
1564164051518431,-25,-24,-9,-15,-10,-8,-2,-5
1564164051518431,6,28,38,5,-1,-2,6,-7
1564164051542382,-7,7,41,16,2,12,6,-2
1564164051542382,10,8,1,-3,3,-5,12,16
1564164051543380,-9,-5,14,17,9,2,3,-7
1564164051543380,-2,6,-10,-15,-9,-10,-12,-4
1564164051556356,-8,-25,-54,-19,-7,-4,1,-6
1564164051556356,4,10,-1,-1,-1,0,-4,10
1564164051556855,5,-2,-15,-1,2,1,7,9
1564164051556855,1,0,22,2,2,0,4,-5
1564164051570349,1,-3,-35,-8,-3,1,-2,16
1564164051570349,-9,-21,-22,-6,-4,-2,-5,-30
1564164051578817,12,28,28,11,3,7,3,7
1564164051578817,-24,-33,-21,-5,-4,-8,-3,-15
1564164051593789,4,-2,9,8,-4,-1,-7,-1
1564164051593789,-9,-14,-8,-23,-5,-2,-4,-10
1564164051594286,10,19,-19,8,16,12,8,4
1564164051594286,-2,-3,19,-1,-6,-5,-2,5
1564164051616776,1,9,24,0,1,-1,-3,7
1564164051616776,-6,-10,-17,6,1,-2,-4,-9
1564164051617246,1,-8,-11,-5,-11,-1,1,-1
1564164051617246,9,4,6,4,8,0,5,5
1564164051630728,-5,-9,-28,0,3,3,0,-1
1564164051630728,6,19,19,-2,-2,-3,4,5
1564164051638741,-12,-39,-36,-22,-15,-12,-7,-7
1564164051638741,6,39,39,22,6,13,20,7
1564164051653716,0,-8,-27,-9,1,1,0,0
1564164051653716,-19,-27,-16,-12,-11,-9,-8,-14
1564164051654675,-1,-1,1,2,1,-2,-2,7
1564164051654675,-12,-11,15,-3,-7,-10,-15,-24
1564164051676167,11,13,5,8,4,5,0,13
1564164051676167,-2,-7,-23,-1,9,1,0,-6
1564164051677133,9,15,12,-22,-11,-6,-6,4
1564164051677133,0,0,-5,3,-9,-4,-1,6
1564164051690607,-5,-7,3,9,16,6,3,1
1564164051690607,1,9,6,1,-5,-4,-3,-1
1564164051698632,2,-6,15,11,4,2,1,-2
1564164051698632,2,3,-11,-12,-5,-3,-5,-2
1564164051713598,-8,-13,2,-7,-6,-3,-3,-8
1564164051713598,-2,-2,-4,-1,-2,-3,-8,-4
1564164051714564,0,10,24,5,3,4,1,2
1564164051714564,-7,-23,-27,-11,-6,-16,-13,-7
1564164051737553,7,0,28,4,4,9,2,5
1564164051737553,-8,-11,-40,2,-1,-2,-4,-6
1564164051738519,2,16,20,2,2,5,10,11
1564164051738519,9,-4,-17,1,-1,-4,-9,-9
1564164051750497,-1,14,20,8,0,-2,4,8
1564164051750497,7,7,-3,-12,-6,-2,-3,3
1564164051766470,-1,2,-11,4,1,-3,-2,1
1564164051766470,3,-11,21,10,5,5,4,5
1564164051773459,-3,-10,-25,-16,-7,-5,-6,-6
1564164051773459,-6,14,18,14,11,8,9,2
1564164051774453,-2,-4,-20,-7,-1,-2,-2,-6
1564164051774453,8,13,11,4,1,1,6,10
1564164051797410,-2,9,11,-8,-8,-4,-1,5
1564164051797410,-3,-15,9,-4,-9,-7,-10,-14
1564164051798408,1,7,0,13,8,4,-5,4
1564164051798408,-2,-13,-37,-9,-1,4,4,-2
1564164051810386,-3,6,13,7,0,2,3,-3
1564164051810386,1,1,5,-1,-1,-2,6,9
1564164051818870,0,-12,-11,-6,-8,-9,-8,0
1564164051818870,-5,11,22,6,-3,-1,-1,-9
1564164051833839,13,16,-15,-4,4,1,0,-2
1564164051833839,0,-1,-8,-3,4,2,4,-3
1564164051834340,1,-2,0,10,1,2,2,-6
1564164051834340,-5,-14,-10,-1,-1,-4,-5,3
1564164051856299,-3,-16,10,0,-2,6,10,-4
1564164051856299,-1,20,2,0,-2,-1,-2,-1
1564164051856798,2,-5,-5,-1,2,-1,-2,1
1564164051856798,-2,5,3,-11,-2,-1,4,6
1564164051870273,0,-6,-1,2,-6,-8,-16,-16
1564164051870273,0,0,3,-4,-5,1,4,7
1564164051878757,-7,-9,-1,-4,-7,-1,-1,-9
1564164051878757,-4,-2,5,7,0,-10,-9,-14
1564164051894227,-6,2,-16,-16,-5,1,-4,-4
1564164051894227,0,3,26,11,2,0,5,8
1564164051901214,3,14,7,-3,-2,-2,-2,2
1564164051901214,-3,-14,-17,7,8,8,14,7
1564164051916198,3,-11,-23,-5,-6,-7,-7,5
1564164051916198,10,4,9,-6,-4,0,-2,-9
1564164051916687,0,-1,0,-4,-2,-2,-2,-1
1564164051916687,4,2,-8,-15,-8,-1,-1,3
1564164051939182,-9,-12,8,17,4,-1,0,1
1564164051939182,4,21,-5,6,3,1,-1,0
1564164051940178,-5,-16,-10,-9,3,1,-2,-11
1564164051940178,4,20,8,12,7,6,3,8
1564164051953617,9,-13,-14,-13,-8,-6,-4,-1
1564164051953617,-12,-11,12,-1,-3,-5,-6,-7
1564164051954617,-9,-14,-10,-6,-9,-6,-2,-10
1564164051954617,8,10,10,-3,-1,1,1,14
1564164051976114,-17,-2,-10,18,18,6,1,-18
1564164051976114,2,-3,6,4,1,4,0,2
1564164051977086,2,0,-7,2,3,-1,-4,0
1564164051977086,-6,-15,3,-3,-4,-5,-5,-6
1564164051999539,3,14,15,1,-3,-3,3,9
1564164051999539,-3,-3,-12,-5,1,3,1,-2
1564164052000034,-5,-1,-13,-10,-8,-2,2,6
1564164052000034,4,-4,-6,-6,-5,-1,-1,-2
1564164052014009,-4,11,24,16,5,0,1,1
1564164052014009,-3,0,-23,-20,-4,-4,-3,-5
1564164052021026,6,1,7,2,1,0,1,16
1564164052021026,-12,-19,3,2,2,5,6,-17
1564164052036466,7,0,14,-7,-13,-7,-4,4
1564164052036466,-4,-15,-21,-7,-2,-3,-2,-2
1564164052036964,3,26,15,12,7,2,1,2
1564164052036964,10,4,-1,5,4,-1,-5,-1
1564164052059421,-14,-12,-15,-7,-3,1,3,1
1564164052059421,4,3,13,9,-1,-1,-5,-1
1564164052059922,0,-9,-16,-13,-7,-5,-2,-4
1564164052059922,-12,-26,-6,-1,-1,0,-4,-6
1564164052073397,13,37,11,0,1,1,3,12
1564164052073397,0,-2,-6,0,-1,-4,-2,-4
1564164052074394,-4,-2,-4,5,2,1,1,2
1564164052074394,-7,3,13,6,-2,-1,-3,-1
1564164052096852,-6,-10,-1,-6,1,-1,3,2
1564164052096852,-2,-2,-7,-4,2,0,-4,-8
1564164052097351,1,-10,13,0,-5,1,-5,-7
1564164052097351,4,-4,-39,-13,-5,-3,-1,2
1564164052119350,-8,-15,6,1,-5,-2,-4,-5
1564164052119350,1,10,13,16,0,-3,-2,0
1564164052120310,-3,-6,-14,-11,4,3,1,-7
1564164052120310,8,9,11,-10,-7,-2,-1,7
1564164052134285,-3,18,2,2,2,-2,-2,-4
1564164052134285,3,-3,7,4,1,0,3,6
1564164052135281,-7,-9,-5,8,13,2,0,-4
1564164052135281,-7,-15,-43,-16,-5,-3,-5,-5
1564164052156742,3,-7,-8,-8,-9,-4,-3,-3
1564164052156742,-5,-8,9,-4,-9,-3,0,-3
1564164052157740,3,10,29,6,-1,0,5,9
1564164052157740,1,3,-4,2,1,-2,-9,-15
1564164052179237,-1,-2,0,-4,-4,0,0,0
1564164052179237,3,-1,-1,8,5,1,-2,1
1564164052180199,-6,-1,-4,-11,-4,0,1,-1
1564164052180199,-3,15,13,10,5,-1,1,8
1564164052193712,-3,5,-5,2,5,6,3,0
1564164052193712,-3,-29,-2,-7,-4,-3,-1,-3
1564164052194672,2,14,2,6,-7,-4,-3,-3
1564164052194672,0,5,4,-11,3,-2,3,1
1564164052216640,3,-3,-1,-3,-8,-5,-7,-5
1564164052216640,-12,0,-3,6,13,4,1,-1
1564164052217629,3,-1,3,-11,-6,-1,0,0
1564164052217629,-1,-1,1,14,4,1,1,0
1564164052247079,5,-4,8,5,8,4,1,2
1564164052247079,0,7,-13,-7,-11,-2,0,-1
1564164052247574,-6,-10,-21,-10,-3,-4,-6,-10
1564164052247574,-2,9,26,2,-3,-2,-2,-1
1564164052253562,0,-8,-10,-2,2,0,-1,-1
1564164052253562,7,7,1,-13,-2,0,1,3
1564164052254561,-7,-13,2,8,1,0,1,-1
1564164052254561,5,7,2,-4,-7,-2,0,2
1564164052277024,-4,-4,4,11,4,0,-1,-4
1564164052277024,-1,0,-4,0,5,1,-1,-1
1564164052277525,1,5,1,-3,-4,0,-1,-2
1564164052277525,-4,-3,-5,-2,-6,0,0,0
1564164052299514,-1,-2,5,1,-6,-5,-3,0
1564164052299514,0,1,-3,-3,4,1,1,-1
1564164052299976,2,7,-1,-5,8,4,0,0
1564164052299976,0,-11,-6,-3,-3,-2,1,-1
1564164052321940,-7,-18,-3,10,8,1,1,-3
1564164052321940,4,9,0,-5,-8,-3,-2,-1
1564164052322434,-1,-1,2,9,-5,-2,-2,0
1564164052322434,-6,-7,3,-9,0,-2,0,-2
1564164052336917,-5,5,1,-3,-1,0,-1,-2
1564164052336917,-1,-3,-9,-3,-7,-3,0,1
1564164052337906,6,8,4,0,-4,-2,0,3
1564164052337906,4,7,9,12,9,3,-3,-1
1564164052359425,-10,-8,-15,-10,1,1,2,0
1564164052359425,2,1,5,6,-1,-1,-2,-1
1564164052360364,-1,-5,-14,-15,-9,-3,-2,2
1564164052360364,4,1,18,18,8,1,-1,0
1564164052373871,4,-11,-10,-7,1,1,-1,-1
1564164052373871,-1,13,5,1,-1,-2,-3,-3
1564164052374837,2,0,5,5,-3,-3,1,-2
1564164052374837,-1,0,-1,-1,2,0,-3,0
1564164052396829,0,4,0,-6,-7,-3,-3,-2
1564164052396829,0,-4,-9,1,0,2,2,4
1564164052397795,-4,-3,6,3,1,-2,0,-3
1564164052397795,-3,5,-1,3,-2,-2,-1,-3
1564164052419295,2,5,1,-2,-2,-2,-1,2
1564164052419295,-3,-17,-13,-13,-4,-2,-2,-8
1564164052420252,2,11,0,-2,1,-1,-2,-2
1564164052420252,-5,-9,-4,-1,1,2,3,-1
1564164052433727,4,4,0,4,1,-1,-2,0
1564164052433727,-2,-2,17,3,-3,-2,0,-1
1564164052434227,-3,-4,-2,0,3,1,0,0
1564164052434227,-2,-6,-11,-13,-12,-4,-3,-1
1564164052456716,3,12,6,12,3,0,0,0
1564164052456716,-3,-3,-2,4,2,0,-1,1
1564164052457683,-3,-4,0,-5,-6,-2,-1,-1
1564164052457683,2,13,4,-1,8,1,2,1
1564164052479144,-1,-6,-9,-3,-4,-2,-1,2
1564164052479144,8,3,0,9,0,1,1,4
1564164052480148,-10,-4,3,-8,-4,0,0,-3
1564164052480148,-1,1,1,-1,3,2,0,0
1564164052493654,-8,-6,1,-7,-6,0,-1,-2
1564164052493654,-2,4,-8,-7,6,1,-2,-3
1564164052494615,9,3,7,17,6,2,1,2
1564164052494615,-6,-5,10,6,0,0,-2,-1
1564164052524571,3,6,-2,-5,-2,-3,-2,1
1564164052524571,-1,-1,5,-4,-7,-2,-1,-1
1564164052525057,-4,-4,-8,-5,0,-3,-2,-1
1564164052525057,-1,-2,-6,-7,-1,-2,-2,0
1564164052539540,4,1,1,1,-4,-1,-2,2
1564164052539540,-5,-4,-16,-4,-1,1,0,-1
1564164052540029,0,-2,-3,5,3,1,0,-1
1564164052540029,0,-4,-5,-5,-7,-2,1,-2
1564164052553065,1,-5,-3,-3,-3,-4,-4,-1
1564164052553065,0,6,6,1,-2,-1,-2,-2
1564164052561022,-1,0,5,-10,-4,-1,-1,0
1564164052561022,2,7,-9,9,4,-1,1,1
1564164052576967,-2,0,5,4,6,1,1,-6
1564164052576967,-3,-5,-3,-7,-2,-1,-1,-1
1564164052577461,-3,-14,-6,-2,-2,-4,-3,-1
1564164052577461,6,15,11,-8,-9,-2,-1,1
1564164052599954,-12,2,3,0,1,0,2,-2
1564164052599954,-1,-2,4,4,3,0,2,1
1564164052600422,1,-9,-9,9,0,0,0,2
1564164052600422,-1,-2,-6,-5,-4,-3,-2,-1
1564164052612894,3,0,-3,-1,1,1,1,-1
1564164052612894,-2,-9,2,-8,-6,-3,-2,0
1564164052621389,-4,4,1,3,5,1,-1,0
1564164052621389,2,-7,-9,1,2,2,0,-1
1564164052636849,2,3,10,7,-3,-1,-1,0
1564164052636849,-1,-12,-26,-13,-8,-4,-2,0
1564164052637848,6,8,3,-1,1,0,2,2
1564164052637848,-3,-9,-8,1,-2,0,-2,-1
1564164052659308,-4,-4,-3,-7,0,0,0,0
1564164052659308,-1,-9,16,10,1,0,-1,-6
1564164052660307,4,29,13,6,1,0,-2,-1
1564164052660307,-4,-9,-18,-8,-4,-1,-3,-2
1564164052673286,3,-1,-7,-2,0,0,3,4
1564164052673286,-1,3,3,1,1,0,0,2
1564164052681779,-1,-5,-4,-5,-3,-4,-2,-1
1564164052681779,-4,1,10,2,-4,-2,-2,-3
1564164052696738,5,3,-1,10,8,2,-2,0
1564164052696738,-15,-6,6,-2,-2,-1,-3,-4
1564164052698236,3,0,-3,-3,3,4,2,3
1564164052698236,-2,1,5,1,-4,-3,-3,0
1564164052719201,3,3,-2,-6,-3,0,-1,0
1564164052719201,-1,-8,-10,-13,-3,-3,-1,-1
1564164052721193,-2,-4,6,9,2,0,0,0
1564164052721193,-2,-3,-11,-10,-3,-2,-2,-1
1564164052733178,-3,-5,4,-1,-2,0,-2,-5
1564164052733178,7,6,3,5,-1,-2,-2,1
1564164052742188,-4,-9,-11,-9,-6,-1,-1,-4
1564164052742188,2,-3,12,2,3,2,0,2
1564164052757134,1,3,-11,2,-4,-3,-2,-2
1564164052757134,4,20,-1,1,4,2,1,0
1564164052758630,-4,-13,-3,0,1,2,0,-1
1564164052758630,-7,-10,-10,-2,-2,-1,-2,0
1564164052779586,0,-2,-4,-2,3,-2,-1,0
1564164052779586,-3,-4,14,-2,-6,-2,-1,-1
1564164052781082,2,9,-6,-1,-1,-2,0,0
1564164052781082,1,10,6,1,0,-1,-2,-5
1564164052793119,2,-4,-2,-6,-4,-4,-1,0
1564164052793119,-5,1,12,20,2,0,0,3
1564164052808036,-6,-13,-18,-19,-3,-2,-3,-2
1564164052808036,3,-6,1,3,3,1,2,1
1564164052824507,-1,0,-1,-1,-7,-3,-2,-2
1564164052824507,5,8,4,2,0,0,0,2
1564164052825998,-8,-10,-1,6,3,3,1,-3
1564164052825998,-2,-1,1,-14,-4,-4,1,0
1564164052839478,0,-4,-6,-1,-4,-2,1,-1
1564164052839478,1,9,-3,-5,-8,-5,-4,-1
1564164052840970,1,7,14,5,2,0,1,0
1564164052840970,2,6,6,1,-1,0,-1,-2
1564164052861932,-6,-21,-24,-3,6,2,0,-4
1564164052861932,4,12,4,-7,-5,-3,1,1
1564164052863429,13,-6,-7,2,-3,-3,-2,2
1564164052863429,-2,9,7,8,2,1,2,-2
1564164052876405,0,-12,9,-1,0,-1,-1,-1
1564164052876405,-2,0,-17,-8,0,-1,-2,-1
1564164052882893,2,-8,0,-1,-8,-5,-2,1
1564164052882893,-3,5,-1,5,5,-1,0,-1
1564164052899390,4,16,8,-6,-3,0,0,1
1564164052899390,-2,-9,-5,6,9,4,1,-5
1564164052900858,-2,1,2,-5,-5,-2,-1,1
1564164052900858,3,-7,-3,-6,-9,-3,-3,0
1564164052920880,-5,0,1,4,3,-2,0,-2
1564164052920880,1,-2,2,-2,0,1,0,-1
1564164052929307,-6,0,5,0,-5,-3,-2,-4
1564164052929307,-4,-11,-16,-5,-2,-1,-1,-2
1564164052936831,-1,1,1,0,0,2,-2,-2
1564164052936831,-3,-3,4,-2,2,2,1,0
1564164052938308,0,-6,-15,2,0,-1,0,-1
1564164052938308,1,-7,-5,-6,2,1,0,-1
1564164052959249,-4,7,6,-9,-7,-5,-1,-2
1564164052959249,-1,-2,5,10,1,-3,-1,-2
1564164052960746,-4,-3,-7,0,5,3,1,-2
1564164052960746,-1,-1,1,1,2,-1,-2,1
1564164052981749,2,0,-11,-3,-4,-1,-1,2
1564164052981749,-3,-8,-2,-3,-2,0,-3,-1
1564164052983205,5,16,1,-6,-6,-2,-1,0
1564164052983205,-2,-11,0,4,1,0,0,-1
1564164052996185,-12,8,16,2,1,0,-1,-3
1564164052996185,-3,-11,-9,0,-3,-1,-2,-1
1564164053004672,1,4,4,5,5,-1,0,-1
1564164053004672,-4,2,1,-1,-3,-1,-1,-3
1564164053019178,1,1,-3,-6,-8,-5,-3,2
1564164053019178,0,-3,-5,-4,-5,-2,-2,-3
1564164053021134,-16,-10,-7,1,4,1,0,-2
1564164053021134,2,11,6,-2,1,-3,0,0
1564164053041635,0,-10,-7,2,-1,0,-1,-3
1564164053041635,-2,-6,-3,-5,-4,-3,-1,1
1564164053043591,6,7,12,-1,-7,-2,-2,1
1564164053043591,-9,-21,-22,-3,0,1,-2,-5
1564164053056130,-4,-3,0,1,0,1,1,-2
1564164053056130,1,3,-5,5,4,0,0,1
1564164053063154,2,2,4,-3,0,-1,1,-2
1564164053063154,3,15,8,0,-3,0,0,4
1564164053079107,-5,-20,-13,-8,-1,0,-1,-1
1564164053079107,5,7,9,3,-1,-1,1,2
1564164053081098,-1,4,4,3,1,-1,-1,0
1564164053081098,-8,-14,-6,4,3,-1,-1,-2
1564164053102059,3,8,3,3,-1,0,0,-2
1564164053102059,-1,-1,-6,-11,-1,-1,0,-2
1564164053103556,3,-4,2,-1,-4,0,-2,0
1564164053103556,-4,9,0,-1,-2,-1,1,-3
1564164053116055,-1,-6,-2,2,2,-2,-2,1
1564164053116055,7,6,-4,-3,-3,-2,1,2
1564164053123021,-10,-2,16,0,0,0,0,-2
1564164053123021,1,-3,2,13,-1,-1,-2,2
1564164053139516,2,9,-6,-12,3,1,-1,-3
1564164053139516,-2,-32,-9,3,-1,-1,-1,-2
1564164053140991,1,2,-10,-2,1,-3,-1,0
1564164053140991,3,18,12,-18,-13,-7,-6,-1
1564164053161950,-2,-4,0,27,12,4,2,2
1564164053161950,0,9,2,-5,-1,-2,0,-2
1564164053163449,-3,-9,-5,-3,-2,0,0,-1
1564164053163449,-1,-9,-9,-5,-4,-2,0,-2
1564164053175982,5,3,3,-6,-6,-5,-1,1
1564164053175982,0,4,-2,-1,-2,0,0,-1
1564164053182949,-5,-5,-6,1,0,-1,-2,-1
1564164053182949,3,-6,-3,2,2,2,0,0
1564164053199390,-1,1,-7,-9,-4,-1,-1,-1
1564164053199390,-1,5,4,9,4,1,-1,1
1564164053205427,-2,-1,-5,-3,-3,-2,-1,1
1564164053205427,3,5,-4,-8,-4,-4,0,2
1564164053221875,2,1,9,3,0,-1,-1,2
1564164053221875,-11,-19,-9,-1,1,-2,-2,-5
1564164053223355,6,5,-9,-1,-2,1,-1,-1
1564164053223355,-7,-3,11,6,0,1,-1,-3
1564164053236345,5,3,-4,-6,-5,-3,-1,0
1564164053236345,-10,-3,0,-5,-4,-1,-1,2
1564164053242797,1,-6,-16,2,1,1,0,-7
1564164053242797,3,-4,-7,-1,-2,-1,0,1
1564164053259308,-4,17,17,6,1,1,-2,-1
1564164053259308,-3,-10,-7,-5,-1,-2,-1,-3
1564164053260767,-1,1,2,-8,-3,-3,-2,1
1564164053260767,0,6,5,-2,-1,-1,0,0
1564164053282264,-5,-21,-13,-7,-2,-1,0,-2
1564164053282264,5,11,1,1,-2,0,-2,-1
1564164053283722,-7,-7,2,2,-1,0,-1,-2
1564164053283722,2,4,-1,-2,3,2,0,0
1564164053296198,1,-4,4,-3,-3,-2,-4,1
1564164053296198,0,2,0,4,4,1,-1,-1
1564164053303188,0,1,1,-3,-3,-3,-1,1
1564164053303188,0,-5,-3,6,3,0,1,0
1564164053319156,-2,1,-9,-6,0,0,3,-1
1564164053319156,1,3,-6,-1,1,1,2,1
1564164053321152,5,5,12,-5,-3,-2,-2,1
1564164053321152,-2,3,8,-2,-4,-2,-3,-3
1564164053341635,-3,-9,-21,0,0,0,0,-1
1564164053341635,0,-5,-6,-2,-5,-3,-4,-3
1564164053343610,3,-1,-9,-2,1,0,0,1
1564164053343610,-3,-4,0,1,0,0,0,-1
1564164053355586,1,5,9,0,1,-2,0,2
1564164053355586,1,8,4,3,-1,-2,-1,-1
1564164053364571,-1,-10,-12,-1,1,-2,0,3
1564164053364571,-4,-7,10,3,3,1,0,-4
1564164053379544,6,13,16,7,3,5,1,0
1564164053379544,4,-2,-4,-8,-3,0,1,1
1564164053381041,-5,1,-3,3,1,-2,-3,-4
1564164053381041,3,-3,-8,-2,0,-1,0,1
1564164053402025,-6,-9,-9,-7,0,1,-3,-3
1564164053402025,2,5,1,-3,-3,-2,-1,2
1564164053403521,-3,6,19,-2,-4,-1,0,-4
1564164053403521,-4,-7,-3,5,4,2,2,-2
1564164053415476,4,2,-17,-3,-1,-1,-1,1
1564164053415476,-5,-4,-5,-4,-4,-4,-1,-1
1564164053431947,-6,-13,-11,-1,0,-1,-2,-2
1564164053431947,0,5,4,-4,-5,-2,-1,-1
1564164053439466,3,6,11,-1,-1,-1,0,0
1564164053439466,0,0,7,6,5,2,-2,0
1564164053440950,-1,0,-6,-4,-1,-2,-2,2
1564164053440950,0,6,6,-1,-1,-2,-2,-6
1564164053461898,-2,-7,-4,-1,-3,1,-1,-1
1564164053461898,-2,-3,-3,-6,-5,-1,-1,-1
1564164053463391,2,10,12,5,4,2,2,0
1564164053463391,-1,-3,-10,-2,-1,-4,-3,0
1564164053475367,7,-1,-3,-6,-7,-6,-1,2
1564164053475367,-7,3,13,10,6,2,1,-4
1564164053484349,-3,-9,27,5,-5,-4,-2,-3
1564164053484349,-5,-14,-40,-10,-1,-2,-2,-2
1564164053499326,0,11,6,2,0,-2,-2,-1
1564164053499326,6,4,-6,-9,-6,-1,0,0
1564164053500818,-1,6,-8,1,2,1,0,-2
1564164053500818,2,-5,11,3,0,-1,0,1
1564164053521801,0,-9,3,1,-5,-4,-2,0
1564164053521801,2,0,-12,-9,-2,-1,1,-1
1564164053523279,-5,-9,-15,-3,1,2,0,-1
1564164053523279,1,4,6,1,-2,-1,-2,-1
1564164053535267,-1,9,4,1,-3,-2,-1,0
1564164053535267,-7,-24,-11,-4,-1,-2,-2,-3
1564164053544237,5,10,7,2,-1,-1,0,3
1564164053544237,0,2,1,2,5,3,-1,-3
1564164053559707,-5,-4,-2,1,-3,-1,-3,-1
1564164053559707,3,8,11,5,-1,-1,-2,0
1564164053561206,-3,-12,-19,-10,-4,-2,-1,-5
1564164053561206,0,1,1,4,3,-1,0,1
1564164053581709,-5,1,13,0,2,-2,0,-2
1564164053581709,9,-13,-21,-7,-4,-3,-2,0
1564164053583165,1,10,1,3,2,-1,0,-1
1564164053583165,0,4,3,1,-3,-1,1,2
