timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1563815731569415,-2,-2,-3,-8,-2,1,-24,-4
1563815731569415,-1,0,4,-1,-8,-7,2,2
1563815731591404,-3,-3,-6,0,2,-12,6,-7
1563815731591404,1,1,-3,-3,-5,-1,4,10
1563815731591404,-7,0,3,0,1,2,-1,-16
1563815731591404,5,-2,-3,-1,2,5,3,5
1563815731613429,2,0,-2,-2,-3,-12,0,0
1563815731613429,0,1,2,2,2,0,6,6
1563815731614387,1,-1,0,-2,-4,0,20,1
1563815731614387,-6,-6,-3,-1,-5,-14,-27,-5
1563815731627422,3,1,-1,0,4,9,16,15
1563815731627422,1,-2,1,0,-3,-3,-3,-4
1563815731628381,-2,-1,0,1,-1,3,14,-1
1563815731628381,-4,-2,1,-1,0,-2,-2,1
1563815731651366,-1,1,-1,-1,-1,-1,-12,0
1563815731651366,0,-2,-5,-7,-7,0,-10,-2
1563815731651366,3,1,0,4,-5,-5,4,5
1563815731651366,1,2,2,4,10,18,11,4
1563815731681351,-1,-1,-1,-2,-3,1,-18,-5
1563815731681351,-2,-1,-3,-4,-5,-3,7,-7
1563815731681351,0,0,-2,-1,-2,-4,-7,1
1563815731681351,2,2,1,4,4,9,5,-3
1563815731687346,-2,-1,0,1,-4,14,-11,0
1563815731687346,-1,0,2,4,4,-6,-21,-7
1563815731688346,0,-2,-1,-6,-7,-6,0,1
1563815731688346,-1,-3,0,1,2,-3,-8,-1
1563815731711337,-2,0,0,1,5,4,3,-5
1563815731711337,-1,-2,-4,-2,-4,-10,11,0
1563815731711337,-3,0,0,-3,-1,11,-3,4
1563815731711337,-6,-6,-3,2,-2,-13,-7,-13
1563815731733384,-1,1,1,0,-1,-3,0,1
1563815731733384,-3,-1,-3,-3,-5,-2,4,-2
1563815731734348,0,0,0,-1,-1,-4,-1,4
1563815731734348,0,0,0,1,1,-4,3,3
1563815731747316,3,-1,0,2,2,13,9,6
1563815731747316,-3,-3,-4,-4,-5,-5,-13,-9
1563815731748314,-3,-3,-6,1,2,-2,0,-1
1563815731748314,0,3,2,-3,0,1,-5,-1
1563815731771298,2,2,-2,-2,0,18,-31,4
1563815731771298,-2,-1,0,3,0,0,4,-8
1563815731771298,-3,-3,-3,-4,-2,-4,-21,-6
1563815731771298,0,1,0,2,-2,-7,0,0
1563815731793318,-1,-2,0,-1,0,-9,7,-2
1563815731793318,1,-1,1,-2,-2,0,6,5
1563815731794286,-1,-1,2,5,1,4,-1,0
1563815731794286,-3,0,-1,0,-2,-5,4,-4
1563815731807310,6,0,-1,-2,-2,-4,14,10
1563815731807310,-2,-1,-2,0,-1,4,-2,-2
1563815731808277,0,-2,-1,0,-1,-9,4,-1
1563815731808277,-4,1,-2,-3,-1,3,2,0
1563815731831325,-5,0,-1,1,-3,-8,-4,-8
1563815731831325,-1,1,-2,0,1,-1,0,0
1563815731831325,-2,-1,1,-3,-3,-2,-3,0
1563815731831325,1,-3,-2,-3,0,5,4,-4
1563815731853253,-2,-2,-2,0,1,-8,0,-4
1563815731853253,1,2,2,0,1,1,-7,2
1563815731854253,-2,0,-2,-4,-2,-10,18,1
1563815731854253,0,-1,-1,-1,-2,-1,9,0
1563815731868244,-1,-2,0,1,-6,-12,13,-2
1563815731868244,-1,-1,-2,-5,-1,5,-4,5
1563815731868244,-1,-3,0,1,-3,1,10,-4
1563815731868244,2,1,-1,0,-1,-5,-17,-2
1563815731891250,-4,-1,-2,-1,3,12,-36,-6
1563815731891250,0,-1,-2,-2,-6,-9,11,5
1563815731891250,1,0,1,2,0,6,-5,1
1563815731891250,-1,-2,-4,-6,-3,4,24,6
1563815731913221,0,-1,1,0,0,4,8,0
1563815731913221,-1,2,-1,2,2,-5,-17,-5
1563815731914215,2,2,1,1,1,3,-7,-3
1563815731914215,0,-2,1,0,0,3,-8,-3
1563815731927208,-5,-2,1,1,0,-15,10,-4
1563815731927208,0,-3,-2,-3,-2,8,-19,-8
1563815731928207,1,2,1,1,6,18,-18,2
1563815731928207,1,2,0,1,0,8,-19,0
1563815731950217,-1,0,0,-1,-6,-2,0,4
1563815731950217,-2,-4,-3,-1,2,0,7,-9
1563815731951193,-1,-2,-1,-1,-3,-1,-10,-4
1563815731951193,2,-1,-2,-1,-1,-13,-6,1
1563815731973182,1,-1,-3,-4,-2,4,-3,-2
1563815731973182,0,0,0,2,2,7,7,4
1563815731974214,0,1,0,-4,2,4,-32,-6
1563815731974214,-2,-2,0,1,-1,1,5,2
1563815731988180,-2,-2,1,3,0,-8,9,-6
1563815731988180,-4,0,1,1,4,-1,1,2
1563815731988180,-2,-1,-4,-7,-11,-13,2,2
1563815731988180,1,1,0,1,0,12,-6,2
1563815732011181,0,-3,-3,-3,-5,-11,14,1
1563815732011181,0,-2,1,1,-1,2,-4,-1
1563815732012160,1,-1,1,-1,0,0,15,3
1563815732012160,-1,1,0,-1,1,9,-28,-8
1563815732033169,-2,-2,-2,-2,0,-4,8,2
1563815732033169,-9,-2,1,1,1,0,-1,-8
1563815732035168,12,1,-3,-2,-3,-12,17,15
1563815732035168,-2,-2,1,-4,-3,-12,21,0
1563815732047161,3,1,-1,1,2,12,-23,-4
1563815732047161,-6,-2,-2,-2,-5,-4,3,-3
1563815732056137,-3,-3,-2,-2,-3,-5,7,4
1563815732056137,-1,1,1,5,7,-7,1,-10
1563815732071128,-2,-3,-1,-3,-6,-2,-12,-1
1563815732071128,5,-1,-4,-5,-9,-10,9,4
1563815732072125,-4,-1,1,3,6,24,-54,-6
1563815732072125,2,-1,-2,1,4,3,28,11
1563815732093113,-4,-1,0,-2,-1,-2,-6,-5
1563815732093113,0,1,1,1,-8,-11,-7,-1
1563815732095112,1,-2,-2,-3,-4,-2,19,1
1563815732095112,-2,0,-1,1,0,-4,-7,-3
1563815732107105,0,0,-1,-1,5,7,-9,-3
1563815732107105,1,-2,0,-3,-2,3,13,4
1563815732123095,-3,-2,-3,-5,-5,-7,10,-3
1563815732123095,-1,-2,0,4,1,0,0,0
1563815732138109,-1,-3,-3,-1,-3,-11,16,3
1563815732138109,1,-1,-2,-1,0,2,-15,-4
1563815732140085,-19,-2,-1,0,-2,-5,-2,-14
1563815732140085,18,1,-1,0,-1,4,8,12
1563815732153101,2,3,1,1,-1,0,-4,13
1563815732153101,-6,-4,-1,-1,-1,-5,20,-7
1563815732155084,-1,-1,-1,0,2,0,-15,-7
1563815732155084,-7,-4,-3,-4,-1,-2,-7,-4
1563815732167092,-1,0,-4,-3,-2,-14,18,1
1563815732167092,4,0,2,3,2,1,-8,6
1563815732184070,-1,-2,0,0,-10,-28,32,3
1563815732184070,-3,0,-1,-2,1,19,12,2
1563815732191061,1,0,0,2,8,-8,-13,-7
1563815732191061,1,-1,-1,-2,-11,-5,-8,1
1563815732192062,0,-4,-4,-3,11,20,11,0
1563815732192062,-3,1,0,-2,-4,-19,-15,-5
1563815732213066,-3,0,0,-1,-2,8,-3,1
1563815732213066,-1,0,-3,-2,0,-10,4,-1
1563815732215045,3,-1,0,1,-6,-5,0,3
1563815732215045,-2,-1,-1,-3,-4,9,-20,-5
1563815732236030,-1,-2,-2,0,0,2,11,0
1563815732236030,0,0,-3,-1,-2,-5,1,2
1563815732252043,2,-1,0,2,0,1,13,6
1563815732252043,-3,0,-2,-3,-4,4,-13,-10
1563815732253021,-7,-1,1,1,1,6,-14,-8
1563815732253021,4,-1,1,-1,4,9,-8,0
1563815732255022,3,1,1,0,-4,-5,0,-4
1563815732255022,-3,-3,-4,-4,-6,-9,-5,3
1563815732273009,4,-1,-2,-3,-4,-7,7,0
1563815732273009,-6,-1,-2,-2,7,7,0,0
1563815732275017,0,-1,2,3,5,0,-2,-1
1563815732275017,-4,-4,-2,-2,-9,-9,7,-5
1563815732287024,-9,-2,0,1,-2,-1,1,-7
1563815732287024,-1,1,0,0,5,8,-9,-8
1563815732296000,7,-2,-5,-3,-8,-12,-7,9
1563815732296000,0,1,0,-1,-4,8,5,1
1563815732310010,-1,-2,-2,-2,-4,-5,4,2
1563815732310010,-2,-2,-2,-1,-1,-13,24,6
1563815732316985,-11,-2,2,1,5,16,-2,-11
1563815732316985,7,1,1,1,3,-8,-8,4
1563815732332978,0,-1,-2,0,0,4,0,0
1563815732332978,1,-1,0,1,2,16,-24,-4
1563815732334976,-3,-1,-1,-1,-3,4,10,0
1563815732334976,-4,-1,-2,2,2,-10,11,-1
1563815732346967,3,2,1,3,1,19,-18,1
1563815732346967,0,1,-1,-4,-2,12,-19,-1
1563815732355961,0,0,-2,-2,2,10,-21,-5
1563815732355961,-1,-1,1,1,6,11,-4,-2
1563815732370953,3,-1,0,0,-6,-1,3,1
1563815732370953,1,-1,-3,0,5,-4,-2,-6
1563815732372952,-7,-4,-3,-3,-14,-14,-3,-3
1563815732372952,-14,0,-2,-1,0,-2,12,-10
1563815732400956,21,0,-2,0,4,8,-5,19
1563815732400956,-2,-1,1,0,-3,-13,14,-1
1563815732402935,-7,-1,0,-1,3,-6,-5,-12
1563815732402935,4,-1,-3,-4,-11,-13,1,4
1563815732415928,-7,-1,-2,-1,-1,-14,21,-4
1563815732415928,0,0,0,0,3,10,1,2
1563815732417927,6,1,0,2,-1,-8,-1,3
1563815732417927,-6,-2,-1,3,1,6,-37,-11
1563815732429938,-4,1,0,-1,2,7,-30,-14
1563815732429938,3,-1,-1,-2,-3,-4,6,8
1563815732436919,-4,0,-3,0,2,7,8,1
1563815732436919,4,-2,-1,2,2,-8,23,10
1563815732460910,-1,0,-1,-3,-4,-2,-3,-4
1563815732460910,-4,-2,-3,-1,-4,-14,5,-4
1563815732462920,-1,-1,-2,-4,3,-3,-14,-2
1563815732462920,1,-1,2,2,-2,7,4,4
1563815732466902,-3,-1,-2,-4,-3,0,8,-2
1563815732466902,-3,1,4,2,3,22,-26,-8
1563815732475902,4,1,1,2,-5,-22,2,0
1563815732475902,2,-1,-5,-6,-4,-5,1,2
1563815732489915,-6,0,0,0,-1,-2,-1,-4
1563815732489915,0,-1,-2,-3,2,11,7,5
1563815732496911,1,0,4,3,1,-6,-6,1
1563815732496911,-1,-2,2,-1,-4,-33,37,4
1563815732512890,3,-1,-1,0,1,19,1,8
1563815732512890,-4,-2,-2,0,-3,-22,7,-6
1563815732514871,-2,-3,-4,-3,4,9,-10,-8
1563815732514871,-1,-1,-3,-2,-1,-1,6,0
1563815732535861,-15,-2,0,-3,-9,-12,0,-9
1563815732535861,23,2,-1,0,-3,-1,9,17
1563815732537864,-1,-1,-1,-4,-2,-1,11,1
1563815732537864,1,0,-1,-3,2,19,-22,-5
1563815732549881,-2,0,0,3,6,-3,4,4
1563815732549881,-3,-1,1,4,4,19,-36,-13
1563815732556866,-2,2,-1,-1,-5,5,-2,2
1563815732556866,-1,-2,-1,-1,1,-7,-16,-2
1563815732573837,0,-1,-2,-1,2,16,-12,-5
1563815732573837,-3,-2,-2,-3,-5,-1,25,2
1563815732574839,9,0,-2,0,-8,-3,8,13
1563815732574839,-3,2,2,0,2,9,-15,-3
1563815732596854,-5,0,-1,-3,-12,-12,6,-10
1563815732596854,-3,-3,-5,-4,-1,-6,-4,3
1563815732598822,1,-1,0,0,8,7,8,3
1563815732598822,0,1,2,3,6,1,5,0
1563815732609835,-11,-3,0,-3,-4,3,-8,-7
1563815732609835,18,0,-1,-1,-1,2,8,21
1563815732616813,-11,-4,0,-1,-2,-12,-15,-16
1563815732616813,-8,-2,-1,-1,1,12,-4,-13
1563815732633802,6,-3,-1,-1,-3,-15,-7,4
1563815732633802,-9,-2,-3,-4,-5,-8,8,-4
1563815732634805,3,2,-1,1,2,9,-15,1
1563815732634805,1,0,0,-1,-2,-2,6,0
1563815732655789,0,0,-1,-1,-2,-10,18,4
1563815732655789,-4,-2,-2,0,2,-5,1,-1
1563815732657788,3,1,-1,-3,-8,-8,7,5
1563815732657788,-2,0,1,-1,3,14,-2,-4
1563815732678790,4,0,0,3,5,1,-7,2
1563815732678790,-3,0,2,0,-2,7,-31,-8
1563815732679788,-3,0,-1,1,3,-11,25,0
1563815732679788,0,-1,-2,0,-7,-5,0,2
1563815732700783,3,0,-2,-6,0,6,-6,1
1563815732700783,-4,-1,0,0,2,-6,9,0
1563815732702763,-3,-3,-3,4,0,-10,2,-3
1563815732702763,3,1,2,3,-2,-9,-7,-4
1563815732715785,2,-1,2,4,1,-3,4,1
1563815732715785,-6,-1,-2,-6,-5,-4,4,-8
1563815732717756,0,-2,-4,-14,-8,11,-22,-3
1563815732717756,1,-1,-2,5,4,4,10,4
1563815732729752,-1,1,0,-1,-4,-9,-19,-1
1563815732729752,-3,-3,-1,6,2,-11,-12,-3
1563815732737748,0,-1,-1,-3,1,12,3,0
1563815732737748,-2,-1,-1,2,3,6,-37,-6
1563815732753734,0,0,0,-3,-4,0,4,-1
1563815732753734,-3,0,0,-1,-3,-5,5,-5
1563815732754739,1,-1,-2,0,1,-4,4,-1
1563815732754739,0,-3,-3,-7,-5,-10,9,0
1563815732775721,0,1,0,4,7,3,2,2
1563815732775721,-1,-1,-1,-3,0,11,-7,-3
1563815732777720,2,0,3,0,0,1,3,2
1563815732777720,1,-2,-6,-6,-4,-7,25,5
1563815732789717,0,-3,-2,0,-7,-7,1,3
1563815732789717,-3,-1,-1,-4,-5,5,-16,-8
1563815732798708,-1,1,4,4,1,-2,-10,-2
1563815732798708,1,0,-2,-3,-6,-2,11,3
1563815732813729,-1,-2,-3,-1,1,-9,14,2
1563815732813729,-2,-1,-4,4,3,-6,13,0
1563815732814703,-1,-1,-1,-4,-1,9,0,0
1563815732814703,0,0,2,-3,-3,5,-25,-6
1563815732843702,-1,-1,0,2,1,3,-6,-2
1563815732843702,0,0,0,0,-2,-15,12,3
1563815732845680,-2,0,-1,2,2,1,-9,-3
1563815732845680,-4,-1,-1,-3,-3,4,14,-1
1563815732849708,4,-4,-4,-6,-6,-22,27,8
1563815732849708,0,1,2,0,-2,-1,1,1
1563815732882660,0,-1,-2,-3,-6,-19,10,1
1563815732882660,0,-2,-3,0,-1,8,-8,0
1563815732882660,-4,1,-2,-1,0,16,-38,-9
1563815732882660,0,-2,0,0,3,-5,-4,0
1563815732887662,3,1,1,-1,-4,7,-8,-2
1563815732887662,-3,-3,-2,0,0,-11,7,1
1563815732895682,-1,0,-3,-1,-1,-2,-4,-3
1563815732895682,-2,0,-1,0,-3,3,15,5
1563815732897669,-3,-3,-2,0,-3,7,-6,-3
1563815732897669,2,0,1,0,-1,-6,-1,0
1563815732909673,2,-2,-2,-3,0,-5,15,0
1563815732909673,1,0,-1,-2,-3,-4,-2,-3
1563815732918638,-2,-2,-2,0,0,-9,20,3
1563815732918638,1,-1,-1,0,1,9,-10,-3
1563815732933630,-2,-1,0,-2,2,1,8,0
1563815732933630,-2,-2,-3,-2,-1,2,4,2
1563815732935632,-1,0,-1,1,2,9,-6,-2
1563815732935632,1,1,0,-1,0,-1,-7,0
1563815732956617,-3,-2,-2,1,1,-9,15,4
1563815732956617,-2,-1,1,1,1,-3,-4,-1
1563815732957624,0,-2,-1,-3,1,9,-13,-3
1563815732957624,-10,-2,0,1,-1,-6,3,-8
1563815732969610,11,2,-1,-1,1,4,-2,7
1563815732969610,3,1,0,1,-1,-4,-9,1
1563815732978623,2,-1,0,0,-2,-12,13,4
1563815732978623,-2,-5,-3,-3,0,-5,14,-1
1563815732993597,-9,0,-1,-2,-1,9,-19,-13
1563815732993597,1,2,2,-2,-2,7,1,-1
1563815732995596,3,-2,-4,1,-3,-26,-1,4
1563815732995596,-10,-2,-2,-1,-3,14,-6,-7
1563815733016584,-1,-1,-1,-2,1,19,-7,-3
1563815733016584,1,0,-1,-3,-3,-10,-36,-2
1563815733022587,-4,-2,-1,-1,1,1,4,-5
1563815733022587,6,-1,-3,-2,0,-9,2,5
1563815733029577,-7,-1,-2,-1,-1,-7,5,-5
1563815733029577,-1,-3,-4,-2,-4,-18,40,6
1563815733038571,0,1,2,-3,-3,22,-35,0
1563815733038571,3,0,-2,-2,-3,-18,-6,0
1563815733053563,0,0,1,1,-2,4,-4,-1
1563815733053563,-5,-2,-1,-3,-4,-25,28,-5
1563815733054563,-2,-2,-4,-1,-2,-17,7,-1
1563815733054563,-1,0,-2,-1,-2,1,10,1
1563815733075584,-12,-3,0,2,0,-13,2,-14
1563815733075584,4,0,1,-1,-1,4,-1,7
1563815733077549,-2,0,-1,-1,1,2,-5,-3
1563815733077549,-2,-4,-2,-3,-7,-49,35,8
1563815733098567,5,-1,-2,-3,1,6,5,1
1563815733098567,-11,-4,0,2,2,13,-7,-5
1563815733100537,-1,-1,0,0,1,14,-4,-14
1563815733100537,6,2,1,-4,-4,-14,-11,-1
1563815733120526,-2,0,0,0,1,6,-22,-7
1563815733120526,-5,-1,0,0,1,8,-14,-8
1563815733122524,2,-1,-2,-2,-1,-11,14,8
1563815733122524,16,3,1,-2,0,26,-11,16
1563815733135517,-2,1,3,0,0,-2,-9,-1
1563815733135517,7,0,-2,-1,1,18,-12,11
1563815733137515,-9,0,0,-1,-3,-2,0,-4
1563815733137515,-2,2,0,1,3,9,3,-2
1563815733149511,-4,-2,-2,-3,-2,6,-6,-3
1563815733149511,-4,-1,1,0,-1,-4,-6,-11
1563815733158502,3,-3,-3,-1,-2,-2,-4,0
1563815733158502,2,-2,-4,0,1,-2,18,7
1563815733179491,0,1,0,0,0,13,-2,-1
1563815733179491,0,-3,-4,-1,-1,-6,2,0
1563815733188488,0,0,-1,1,3,-4,4,-9
1563815733188488,2,2,5,7,16,48,-31,-3
1563815733195480,10,0,0,-1,-8,-20,10,15
1563815733195480,-1,1,0,-2,-9,-13,8,-7
1563815733197484,10,5,3,0,2,41,-7,10
1563815733197484,-7,-4,-4,-2,7,17,1,-3
1563815733209473,-4,-4,-4,0,-4,-17,-5,-5
1563815733209473,-4,-5,-5,-10,-13,26,-31,-12
1563815733218486,-18,2,2,5,-6,-7,2,-22
1563815733218486,8,1,2,1,15,-3,0,4
1563815733233481,19,6,-2,-1,-1,13,3,16
1563815733233481,-1,1,0,-4,-17,-8,-9,3
1563815733235457,-18,-5,-5,-3,15,4,-1,-15
1563815733235457,-6,-6,-4,-3,-20,-23,-14,-8
1563815733255468,-7,-8,0,3,3,-7,4,-2
1563815733255468,-7,2,-2,2,8,-6,3,-7
1563815733257449,11,-3,5,10,36,17,23,24
1563815733257449,-6,-2,0,2,-10,13,-27,-22
1563815733269438,7,0,-7,-18,-48,-23,2,16
1563815733269438,-5,3,2,0,-8,-9,5,-21
1563815733278433,12,-1,-2,3,-3,-3,-1,43
1563815733278433,-12,-1,1,2,40,10,17,-25
1563815733293446,0,-3,1,6,15,4,-5,4
1563815733293446,-4,7,2,0,-16,-10,-18,4
1563815733295423,19,1,2,-5,11,4,8,24
1563815733295423,-20,-10,-11,-11,-66,-57,-15,1
1563815733316415,-17,-6,-1,-1,-12,6,-3,-35
1563815733316415,11,5,4,4,15,6,15,13
1563815733317410,-10,3,-7,-5,-18,-9,-7,-6
1563815733317410,5,-5,-4,-1,10,-9,21,22
1563815733329404,-4,-6,-3,-2,21,0,3,-9
1563815733329404,2,-12,-3,0,-4,9,8,17
1563815733338406,-10,3,6,-4,-23,-37,-14,-22
1563815733338406,-10,1,-2,-5,-1,0,-9,-30
1563815733353392,2,6,1,3,0,-10,1,-3
1563815733353392,8,1,5,8,21,35,-6,-13
1563815733355389,12,-2,-4,-5,-18,-19,0,25
1563815733355389,-11,4,0,-8,-38,-11,-32,-31
1563815733376376,28,5,3,-1,10,14,9,44
1563815733376376,-22,-4,-2,-1,-11,-40,3,-4
1563815733377376,2,-6,-7,-7,-3,-8,-14,-6
1563815733377376,9,0,2,8,29,11,15,11
1563815733389372,-21,-1,0,0,4,-9,-8,-38
1563815733389372,8,-2,-3,0,21,18,3,15
1563815733398364,-7,-2,0,2,1,-14,5,-11
1563815733398364,10,2,6,2,-12,16,4,-1
1563815733412355,-18,-2,-3,-3,0,4,-6,-15
1563815733412355,19,3,-1,-2,4,10,14,28
1563815733419374,2,-1,-4,-3,15,12,-4,6
1563815733419374,0,-2,-3,-3,-11,-11,0,10
1563815733436343,-9,2,2,3,1,5,18,-18
1563815733436343,-5,-8,-8,-9,-5,-32,6,0
1563815733437354,15,1,2,2,1,5,-23,-3
1563815733437354,-5,2,1,-1,11,5,6,-5
1563815733449356,14,-1,-3,-4,-27,-11,2,23
1563815733449356,-8,-1,2,9,28,-3,11,-12
1563815733458329,-4,-1,-1,-5,-20,-1,-14,-11
1563815733458329,9,-3,-2,0,6,-6,3,15
1563815733473325,1,-3,0,2,24,-1,6,26
1563815733473325,-3,-4,-5,-7,-5,-8,6,-6
1563815733488319,-11,0,1,3,5,7,1,-20
1563815733488319,15,4,3,5,13,13,7,17
1563815733496311,-30,-5,-3,-9,-34,-15,-1,-13
1563815733496311,26,0,-1,2,3,4,6,26
1563815733497306,-4,-2,-4,-5,-8,-8,0,7
1563815733497306,-7,0,0,1,4,-15,-13,-18
1563815733518317,0,-2,-4,0,4,-18,23,6
1563815733518317,-13,-1,0,-1,-11,22,-8,-18
1563815733520299,4,0,-1,-1,-3,-8,13,9
1563815733520299,3,1,-1,-1,5,22,8,4
1563815733532319,4,3,3,2,-2,5,-31,-8
1563815733532319,-10,1,4,4,1,1,-3,-15
1563815733539284,-5,1,-1,0,8,16,23,23
1563815733539284,19,-4,-5,-3,6,-13,-2,4
1563815733563272,11,-3,-5,-1,13,16,36,31
1563815733563272,-31,-3,-2,-7,-9,-16,-45,-48
1563815733565270,2,-1,0,-1,-11,22,0,-7
1563815733565270,-7,1,1,-3,-20,-18,-2,6
1563815733578262,8,0,2,2,3,7,-9,-1
1563815733578262,10,1,0,3,12,7,12,8
1563815733580261,-18,-3,-4,-6,-16,-11,-17,-35
1563815733580261,1,-2,-1,1,9,8,3,29
1563815733592254,4,3,-1,-4,-8,-10,-15,-22
1563815733592254,1,-3,-4,-5,-7,1,24,13
1563815733599249,-17,0,3,4,8,6,-10,-30
1563815733599249,15,0,-1,-4,-6,-4,-3,18
1563815733623257,1,-1,1,7,21,17,-4,12
1563815733623257,6,0,0,-2,-11,-3,-4,9
1563815733625233,3,-1,-1,0,7,-6,8,-2
1563815733625233,-15,0,1,-2,-11,4,-32,-38
1563815733638244,-2,1,0,2,11,12,-2,-7
1563815733638244,9,1,-2,-2,-16,-9,-8,-4
1563815733640225,4,-1,3,2,6,9,0,8
1563815733640225,-3,-1,-2,3,13,19,16,8
1563815733653218,-12,1,-3,-9,-2,-10,-30,-37
1563815733653218,3,-4,-5,-4,-19,-17,-10,26
1563815733659216,3,-1,-3,0,7,-2,12,0
1563815733659216,-16,-4,-4,-6,-13,-5,1,-6
1563815733677227,-1,-1,0,1,1,-1,4,3
1563815733677227,-6,1,3,0,1,12,-24,-18
1563815733678205,2,-2,-1,1,-5,-2,0,8
1563815733678205,12,2,-3,-3,3,-5,7,15
1563815733698192,-17,-3,1,4,-9,-13,1,-20
1563815733698192,8,-5,-4,-2,5,1,12,14
1563815733700195,-2,-5,-2,-3,-12,-8,0,1
1563815733700195,-1,0,1,-1,2,2,-2,-1
1563815733713184,5,-1,-1,-2,-5,-6,6,8
1563815733713184,2,2,2,2,8,4,4,0
1563815733719204,-4,0,-2,-2,-1,-5,-1,-4
1563815733719204,-6,-3,-1,-1,-5,-5,6,-5
1563815733736170,6,1,0,1,5,5,4,8
1563815733736170,-3,-3,-2,-4,-16,-5,-7,-6
1563815733742168,-2,-2,-2,-4,0,10,-1,-7
1563815733742168,-3,-4,0,1,0,-25,-1,-6
1563815733766153,12,3,1,2,0,17,-12,20
1563815733766153,0,1,0,0,2,-4,-7,4
1563815733767155,-5,-1,-1,-1,9,-1,9,-3
1563815733767155,-2,0,-3,-3,-11,-10,-6,-7
1563815733772152,0,-2,-3,-2,0,-9,-8,-2
1563815733772152,-6,2,1,-1,-2,16,-10,-2
1563815733788197,0,-3,-5,-4,0,-9,-12,-13
1563815733788197,7,-1,-1,-3,4,17,14,10
1563815733803136,-2,1,2,1,-2,14,-26,1
1563815733803136,-3,-1,0,2,12,10,2,-4
1563815733805131,1,-1,-2,-2,-10,-12,0,5
1563815733805131,1,2,1,1,5,23,-8,-9
1563815733818123,3,-4,-1,-5,-6,-8,4,14
1563815733818123,5,-1,1,3,8,4,9,0
1563815733820123,-2,2,2,1,1,1,5,3
1563815733820123,-8,-3,-3,-2,-6,-11,11,-9
1563815733842112,5,-3,-3,0,-4,-20,28,19
1563815733842112,-4,-1,-2,-3,2,-2,1,-8
1563815733843109,3,1,1,1,-5,-4,-3,-8
1563815733843109,-3,-2,1,0,-3,-8,-8,16
1563815733857142,-5,0,-2,0,1,-3,9,-11
1563815733857142,-1,-1,0,0,2,-3,5,-1
1563815733859099,2,-2,-1,-1,-5,-12,20,7
1563815733859099,-3,-1,-3,-1,7,13,4,-7
1563815733878149,-3,0,-2,-1,-5,-6,-8,-8
1563815733878149,1,-1,-2,0,-13,-4,6,6
1563815733880090,-2,0,0,1,2,-24,3,0
1563815733880090,-9,-1,-2,0,12,13,-13,-17
1563815733902077,8,-2,-2,-3,-8,-5,6,17
1563815733902077,-3,2,1,-1,0,-4,3,-7
1563815733903077,1,0,2,1,-4,-3,4,2
1563815733903077,-3,-1,-2,-1,5,-1,-3,0
1563815733916080,-5,-3,-3,-2,3,12,-4,-9
1563815733916080,1,-3,-4,-3,-3,-4,1,0
1563815733917067,-1,3,8,9,-2,12,-11,-5
1563815733917067,0,0,3,1,0,-8,-1,0
1563815733938094,-4,0,-1,0,2,10,7,-11
1563815733938094,-1,-4,-5,-6,-4,-5,-6,2
1563815733940056,-1,-2,-3,-1,3,9,-10,4
1563815733940056,0,0,2,4,-4,-11,9,1
1563815733952055,-1,1,3,2,0,1,6,-1
1563815733952055,-1,-2,0,-12,-6,15,-21,-6
1563815733961050,3,0,-9,-4,7,0,-7,1
1563815733961050,1,-2,-3,-2,-17,-7,6,4
1563815733983037,-6,-2,-4,0,-1,-5,5,-6
1563815733983037,0,2,3,8,4,-8,-1,4
1563815733985031,-2,-2,-5,-6,2,5,-7,-3
1563815733985031,1,0,-3,-6,-2,8,-3,2
1563815733998023,-2,-2,2,3,3,-1,-2,-1
1563815733998023,0,-2,-4,-6,-8,-22,-10,-3
1563815734000021,1,4,7,8,7,13,18,3
1563815734000021,-11,-1,-2,-3,-17,-12,-6,-10
1563815734012051,12,3,-1,-4,-1,2,5,6
1563815734012051,-1,3,4,4,13,19,-5,-4
1563815734021007,-2,-7,-4,-4,-6,-12,15,4
1563815734021007,0,4,2,3,6,1,-10,-2
1563815734035999,-7,-5,-5,-2,-7,-9,-8,-5
1563815734035999,1,-2,-1,0,-1,5,22,3
1563815734036998,-2,1,2,8,-1,-13,-19,-5
1563815734036998,3,1,-1,-11,-13,1,4,0
1563815734058049,-3,-1,-1,-6,-3,-20,-9,-5
1563815734058049,0,-4,-6,-7,-6,16,-18,-2
1563815734059984,-5,-5,-6,-6,1,5,-5,-1
1563815734059984,0,-2,4,5,5,-5,2,3
1563815734071977,-2,3,6,2,-1,12,-33,-10
1563815734071977,-5,-2,-3,0,2,-9,13,0
1563815734080972,1,-3,-4,2,2,4,-10,0
1563815734080972,1,-3,-5,-15,-10,-1,-8,0
1563815734095966,-5,-2,2,2,4,5,10,-2
1563815734095966,0,-3,2,7,2,-3,-4,-3
1563815734097963,0,0,0,-4,-3,0,16,5
1563815734097963,-2,-4,-9,-5,2,2,19,-1
1563815734125947,-3,-2,0,-1,-5,-13,-7,-5
1563815734125947,1,5,4,3,-3,-9,-1,-2
1563815734142937,2,-3,-4,-2,-4,-5,0,1
1563815734142937,-2,-1,-1,1,5,2,-3,1
1563815734143937,1,3,5,1,0,7,5,-1
1563815734143937,-1,-1,-4,0,3,-9,7,2
