timestamp,x,y,z
1564164031945112,-0.0390625,-0.249023,0.897461
1564164031966586,-0.0419922,-0.240234,0.888184
1564164031989021,-0.043457,-0.241699,0.886719
1564164032004993,-0.0424805,-0.241699,0.879883
1564164032027956,-0.0336914,-0.238281,0.893555
1564164032042927,-0.0410156,-0.235352,0.885254
1564164032065879,-0.0463867,-0.242188,0.881836
1564164032087839,-0.0385742,-0.234375,0.886719
1564164032102812,-0.0327148,-0.233887,0.902832
1564164032125277,-0.0478516,-0.232422,0.889648
1564164032147734,-0.043457,-0.237793,0.887695
1564164032162707,-0.0424805,-0.234863,0.88623
1564164032185157,-0.0439453,-0.22998,0.887207
1564164032207617,-0.0439453,-0.233887,0.882324
1564164032222096,-0.0458984,-0.234863,0.887207
1564164032245052,-0.0410156,-0.23584,0.88916
1564164032268035,-0.0395508,-0.23291,0.891602
1564164032281986,-0.0400391,-0.235352,0.885742
1564164032305437,-0.0419922,-0.235352,0.894531
1564164032327900,-0.0454102,-0.231445,0.898438
1564164032342364,-0.0439453,-0.224121,0.885742
1564164032365330,-0.0463867,-0.23291,0.89502
1564164032393769,-0.0390625,-0.23291,0.900391
1564164032402258,-0.0478516,-0.217285,0.894043
1564164032425211,-0.0483398,-0.224609,0.895996
1564164032447677,-0.0463867,-0.235352,0.891602
1564164032468667,-0.0400391,-0.239258,0.894531
1564164032485106,-0.0493164,-0.227539,0.884766
1564164032507566,-0.046875,-0.225586,0.883301
1564164032529050,-0.046875,-0.235352,0.896973
1564164032546993,-0.046875,-0.225586,0.891113
1564164032567948,-0.0439453,-0.226563,0.891602
1564164032588944,-0.0439453,-0.225586,0.888672
1564164032604882,-0.0410156,-0.229492,0.891602
1564164032627835,-0.0361328,-0.226074,0.901367
1564164032648798,-0.0454102,-0.227051,0.88916
1564164032672750,-0.0385742,-0.219727,0.882324
1564164032687722,-0.0395508,-0.230469,0.896973
1564164032708725,-0.0361328,-0.220215,0.884277
1564164032725162,-0.0351563,-0.222656,0.894043
1564164032747645,-0.0366211,-0.231445,0.894043
1564164032771568,-0.0385742,-0.225098,0.887207
1564164032785050,-0.0375977,-0.225586,0.883789
1564164032808001,-0.0375977,-0.222656,0.887695
1564164032828966,-0.0375977,-0.222168,0.887695
1564164032845431,-0.0351563,-0.223633,0.886719
1564164032867889,-0.0385742,-0.216797,0.885742
1564164032896337,-0.0341797,-0.217285,0.895996
1564164032905322,-0.0356445,-0.225098,0.896484
1564164032927797,-0.00585938,-0.236816,0.90332
1564164032950236,-0.000976563,-0.248047,0.881348
1564164032965216,-0.0107422,-0.233398,0.90332
1564164032987667,-0.0292969,-0.199707,0.912598
1564164033011628,-0.0449219,-0.186523,0.904785
1564164033031586,-0.0566406,-0.187012,0.912598
1564164033048053,-0.0874023,-0.176758,0.882324
1564164033070014,-0.0239258,-0.244629,0.906738
1564164033084985,-0.0141602,-0.245117,0.873535
1564164033107945,0.0131836,-0.236816,0.923828
1564164033130399,-0.0859375,-0.173828,0.894531
1564164033151398,-0.0878906,-0.165039,0.886719
1564164033175335,-0.0429688,-0.213867,0.883789
1564164033190290,-0.0175781,-0.203613,0.877441
1564164033211254,0.0566406,-0.308105,0.935059
1564164033228226,-0.00341797,-0.258789,0.977051
1564164033251676,-0.0712891,-0.0727539,0.875488
1564164033271146,-0.0727539,-0.0371094,0.806641
1564164033287609,-0.0112305,-0.196289,0.841797
1564164033310072,0.00830078,-0.333984,0.913086
1564164033339017,-0.0541992,-0.31543,0.90625
1564164033347997,-0.0576172,-0.215332,0.858887
1564164033377942,-0.0273438,-0.174316,0.881348
1564164033391454,-0.0400391,-0.197266,0.922363
1564164033407886,-0.0415039,-0.198242,0.887695
1564164033430345,-0.0195313,-0.258789,0.871582
1564164033452802,0.00146484,-0.296387,0.879395
1564164033458298,-0.0078125,-0.317383,0.901367
1564164033473264,-0.0297852,-0.290527,0.893066
1564164033495721,-0.0273438,-0.260254,0.872559
1564164033518217,-0.0288086,-0.266602,0.900879
1564164033533186,-0.0219727,-0.26123,0.89209
1564164033555610,-0.0366211,-0.271973,0.880371
1564164033578608,-0.0297852,-0.264648,0.870117
1564164033593073,-0.0175781,-0.28418,0.877441
1564164033615559,-0.0219727,-0.290039,0.879883
1564164033631977,-0.0317383,-0.292969,0.879395
1564164033653429,-0.0307617,-0.28418,0.863281
1564164033675887,-0.0249023,-0.287109,0.859375
1564164033691857,-0.0151367,-0.294434,0.869629
1564164033713353,-0.019043,-0.299316,0.894531
1564164033735812,-0.0249023,-0.286621,0.876953
1564164033752245,-0.0258789,-0.280762,0.878906
1564164033780704,-0.0229492,-0.273438,0.876953
1564164033795664,-0.0170898,-0.282715,0.884277
1564164033812142,-0.0175781,-0.299805,0.887207
1564164033833128,-0.0322266,-0.290039,0.878906
1564164033855554,-0.0253906,-0.296387,0.879883
1564164033872023,-0.0229492,-0.285156,0.87793
1564164033892988,-0.0263672,-0.279785,0.880859
1564164033915945,-0.0200195,-0.284668,0.879395
1564164033933410,-0.0146484,-0.284668,0.879395
1564164033953371,-0.0131836,-0.280273,0.883789
1564164033975867,-0.0229492,-0.27832,0.882324
1564164033993796,-0.0185547,-0.282227,0.881348
1564164034013296,-0.0209961,-0.287109,0.875
1564164034035755,-0.0146484,-0.294922,0.881836
1564164034059681,-0.0126953,-0.283203,0.873047
1564164034073180,-0.0141602,-0.287598,0.878418
1564164034095612,-0.015625,-0.285156,0.874512
1564164034113574,-0.0112305,-0.28125,0.869141
1564164034133037,-0.0180664,-0.285645,0.875488
1564164034155497,-0.0249023,-0.290527,0.864746
1564164034173462,-0.00537109,-0.305176,0.866211
1564164034192958,-0.0146484,-0.308105,0.871582
1564164034215889,-0.0205078,-0.304688,0.864258
1564164034233351,-0.00732422,-0.323242,0.879395
1564164034253350,-0.00830078,-0.289551,0.883301
1564164034283258,-0.00439453,-0.290039,0.912109
1564164034293739,-0.0185547,-0.271973,0.941406
1564164034313204,-0.0263672,-0.230469,0.917969
1564164034335693,-0.0253906,-0.179688,0.888672
1564164034353627,-0.00878906,-0.209961,0.863281
1564164034373097,-0.0078125,-0.269043,0.865723
1564164034395589,0.0302734,-0.32373,0.891602
1564164034413561,-0.0185547,-0.317383,0.883789
1564164034432979,0.00878906,-0.243652,0.868652
1564164034455474,0.0117188,-0.173828,0.865234
1564164034473405,0.0117188,-0.180176,0.882813
1564164034493368,-0.0131836,-0.22998,0.897461
1564164034515827,-0.0166016,-0.217773,0.878906
1564164034533794,0.00537109,-0.272949,0.879395
1564164034562239,0.0253906,-0.262207,0.901855
1564164034575716,0.000976563,-0.243652,0.92334
1564164034593683,-0.0170898,-0.216797,0.919434
1564164034616139,-0.0454102,-0.226563,0.86084
1564164034635605,-0.0117188,-0.294434,0.867188
1564164034653571,-0.00488281,-0.314941,0.87793
1564164034674539,-0.0117188,-0.258789,0.893066
1564164034695992,-0.027832,-0.226563,0.889648
1564164034713460,-0.0375977,-0.239746,0.874023
1564164034734420,-0.0244141,-0.266113,0.885254
1564164034750897,-0.0307617,-0.263672,0.887207
1564164034773348,-0.0209961,-0.250488,0.891113
1564164034794814,-0.0200195,-0.257324,0.898926
1564164034811276,-0.0200195,-0.262695,0.895996
1564164034841226,-0.0302734,-0.259277,0.890625
1564164034854710,-0.0268555,-0.256836,0.900391
1564164034871166,-0.0141602,-0.264648,0.896484
1564164034894129,-0.0185547,-0.266113,0.896484
1564164034915090,-0.0224609,-0.26123,0.885254
1564164034936545,-0.0214844,-0.253418,0.883301
1564164034952516,-0.0195313,-0.26123,0.886719
1564164034975472,-0.0161133,-0.269043,0.888184
1564164034996468,-0.0180664,-0.257324,0.87793
1564164035012916,-0.0180664,-0.257324,0.873047
1564164035042846,-0.015625,-0.262207,0.882813
1564164035049341,-0.015625,-0.26416,0.880371
1564164035072795,-0.0185547,-0.253906,0.885742
1564164035095258,-0.0214844,-0.260742,0.878906
1564164035117709,-0.0219727,-0.257813,0.881348
1564164035132689,-0.0180664,-0.26416,0.879395
1564164035155139,-0.0205078,-0.258789,0.879883
1564164035170111,-0.0219727,-0.251465,0.88623
1564164035192577,-0.0175781,-0.255371,0.889648
1564164035215035,-0.0185547,-0.253418,0.88623
1564164035229508,-0.0209961,-0.256348,0.890137
1564164035252957,-0.0249023,-0.244629,0.880859
1564164035275447,-0.0180664,-0.249023,0.884766
1564164035289421,-0.0166016,-0.255859,0.888184
1564164035312852,-0.0234375,-0.257813,0.890625
1564164035335304,-0.0263672,-0.248535,0.876465
1564164035349777,-0.0205078,-0.249023,0.884277
1564164035372733,-0.0195313,-0.257324,0.881836
1564164035395199,-0.0180664,-0.254395,0.886719
1564164035416158,-0.0229492,-0.252441,0.882324
1564164035432624,-0.0214844,-0.257324,0.884766
1564164035455089,-0.0195313,-0.256348,0.881836
1564164035476541,-0.0166016,-0.256836,0.884766
1564164035492519,-0.0175781,-0.255371,0.893555
1564164035514978,-0.0234375,-0.248047,0.879395
1564164035536429,-0.0205078,-0.255371,0.883301
1564164035552900,-0.0200195,-0.258789,0.890137
1564164035575358,-0.0166016,-0.249023,0.888184
1564164035596317,-0.0185547,-0.253906,0.886719
1564164035614285,-0.0253906,-0.256348,0.879395
1564164035635247,-0.0214844,-0.254883,0.881348
1564164035656239,-0.00976563,-0.254395,0.89209
1564164035673175,-0.0195313,-0.25,0.88916
1564164035695142,-0.0195313,-0.246094,0.891602
1564164035725088,-0.0126953,-0.248535,0.894043
1564164035732564,-0.00878906,-0.256836,0.904297
1564164035755523,-0.0219727,-0.236328,0.891602
1564164035776483,-0.0219727,-0.251465,0.884766
1564164035793453,-0.0175781,-0.264648,0.885254
1564164035815411,-0.00927734,-0.261719,0.889648
1564164035837869,-0.0185547,-0.250488,0.883789
1564164035852843,-0.0185547,-0.249512,0.882324
1564164035875807,-0.0136719,-0.249512,0.879883
1564164035897765,-0.0131836,-0.257324,0.884766
1564164035912738,-0.0180664,-0.259277,0.888184
1564164035935189,-0.0185547,-0.244141,0.874512
1564164035957647,-0.0205078,-0.250977,0.884766
1564164035972119,-0.0146484,-0.253906,0.887695
1564164036002572,-0.0112305,-0.255371,0.885254
1564164036017536,-0.0209961,-0.252441,0.887207
1564164036032013,-0.0170898,-0.255371,0.882813
1564164036055466,-0.00927734,-0.26123,0.896973
1564164036077923,-0.0151367,-0.251465,0.89209
1564164036093403,-0.0170898,-0.24707,0.892578
1564164036115358,-0.0180664,-0.250488,0.891602
1564164036137813,-0.0117188,-0.255859,0.896484
1564164036152785,-0.0170898,-0.246582,0.895508
1564164036176739,-0.0214844,-0.247559,0.88623
1564164036198200,-0.0185547,-0.246582,0.883789
1564164036212179,-0.0166016,-0.254395,0.88916
1564164036235140,-0.0200195,-0.250977,0.881836
1564164036257598,-0.015625,-0.260254,0.89209
1564164036280062,-0.0170898,-0.261719,0.89502
1564164036295520,0.00585938,-0.293457,0.903809
1564164036317978,0.00439453,-0.312988,0.870117
1564164036338971,0.0273438,-0.303711,0.876953
1564164036355408,0.103027,-0.206055,0.993652
1564164036377873,-0.0698242,-0.149902,0.933105
1564164036398858,-0.0947266,-0.137695,0.892578
1564164036415297,-0.118652,-0.137695,0.885254
1564164036437763,-0.14502,-0.112793,0.855957
1564164036458753,-0.125488,-0.187988,0.8125
1564164036476216,-0.012207,-0.355469,0.841797
1564164036505138,0.0385742,-0.425293,0.897949
1564164036519104,0.0292969,-0.30957,0.911133
1564164036535074,0.0214844,-0.184082,0.931152
1564164036557532,-0.000488281,-0.149414,0.9375
1564164036578992,-0.0458984,-0.147949,0.914551
1564164036594463,-0.0263672,-0.205566,0.89209
1564164036617921,-0.0263672,-0.259766,0.877441
1564164036638914,-0.0161133,-0.312988,0.898926
1564164036654351,-0.0288086,-0.25,0.880371
1564164036677830,-0.0205078,-0.142578,0.865723
1564164036706295,-0.015625,-0.157227,0.876953
1564164036721288,0.00537109,-0.232422,0.891602
1564164036737697,0.00390625,-0.26416,0.893555
1564164036758693,0.000488281,-0.259766,0.885254
1564164036782615,-0.0151367,-0.219727,0.869141
1564164036797587,-0.012207,-0.229004,0.888184
1564164036820044,-0.0078125,-0.232422,0.889648
1564164036835530,-0.027832,-0.219727,0.883301
1564164036857975,-0.0214844,-0.227539,0.877441
1564164036880432,-0.0151367,-0.241699,0.885254
1564164036895412,-0.0136719,-0.263672,0.890625
1564164036917864,-0.0136719,-0.245117,0.899902
1564164036940328,-0.0214844,-0.220703,0.885254
1564164036954793,-0.00927734,-0.222168,0.893066
1564164036985237,-0.0170898,-0.244629,0.891113
1564164037000209,-0.0249023,-0.251465,0.884766
1564164037014683,-0.0209961,-0.251465,0.887695
1564164037037641,-0.0175781,-0.239746,0.88916
1564164037060596,-0.0180664,-0.233887,0.898438
1564164037074570,-0.0239258,-0.229492,0.894531
1564164037097527,-0.0239258,-0.23877,0.899414
1564164037119987,-0.0180664,-0.248047,0.88623
1564164037134459,-0.0161133,-0.249023,0.886719
1564164037157917,-0.0131836,-0.244629,0.896484
1564164037179884,-0.0141602,-0.235352,0.891602
1564164037194848,-0.0170898,-0.240234,0.892578
1564164037217805,-0.0136719,-0.242676,0.879395
1564164037240270,-0.0166016,-0.254395,0.882324
1564164037261225,-0.0151367,-0.250977,0.88916
1564164037277693,-0.0205078,-0.241211,0.89209
1564164037300150,-0.0268555,-0.23584,0.874023
1564164037321133,-0.0170898,-0.248047,0.87207
1564164037338080,-0.00732422,-0.262207,0.897461
1564164037360049,-0.019043,-0.249512,0.894531
1564164037388986,-0.0224609,-0.220703,0.883301
1564164037397971,-0.0161133,-0.23291,0.888672
1564164037420435,-0.012207,-0.253906,0.887207
1564164037441392,-0.0136719,-0.259766,0.893555
1564164037457859,-0.0151367,-0.243164,0.887207
1564164037480325,-0.0161133,-0.228516,0.888184
1564164037501315,-0.0209961,-0.236816,0.881348
1564164037517748,-0.012207,-0.249512,0.89502
1564164037540712,-0.0170898,-0.258301,0.894043
1564164037561171,-0.0219727,-0.242188,0.883301
1564164037577644,-0.0136719,-0.23584,0.882324
1564164037600106,-0.0131836,-0.249023,0.887207
1564164037621557,-0.0209961,-0.255859,0.88916
1564164037637526,-0.0131836,-0.260254,0.890137
1564164037667479,-0.0195313,-0.242676,0.887695
1564164037681465,-0.0214844,-0.234375,0.880371
1564164037697914,-0.0151367,-0.239746,0.883789
1564164037720372,-0.0161133,-0.248047,0.898926
1564164037742837,-0.0141602,-0.248047,0.890625
1564164037757809,-0.0200195,-0.240723,0.880371
1564164037780272,-0.0166016,-0.240723,0.886719
1564164037802718,-0.0141602,-0.24707,0.880371
1564164037818189,-0.00830078,-0.255859,0.89502
1564164037840148,-0.00683594,-0.252441,0.894531
1564164037862615,-0.0102539,-0.237793,0.888184
1564164037877081,-0.00732422,-0.239258,0.880371
1564164037900037,0,-0.245605,0.886719
1564164037905536,0.00488281,-0.250977,0.884277
1564164037928024,-0.00292969,-0.24707,0.881836
1564164037944463,-0.00830078,-0.237305,0.867676
1564164037965914,-0.00341797,-0.248047,0.863281
1564164037988383,0.0078125,-0.277832,0.878906
1564164038004847,0.0244141,-0.303223,0.884277
1564164038025840,0.0205078,-0.261719,0.913086
1564164038048262,0.0249023,-0.242676,0.928711
1564164038064732,-0.0102539,-0.199707,0.930664
1564164038085699,-0.0253906,-0.201172,0.90918
1564164038108189,-0.00488281,-0.235352,0.912598
1564164038124620,0.0268555,-0.226563,0.915527
1564164038145619,0.00585938,-0.20752,0.872559
1564164038169537,-0.0141602,-0.224609,0.858887
1564164038183049,-0.00292969,-0.259766,0.889648
1564164038205968,0.0136719,-0.225586,0.901855
1564164038228426,-0.00390625,-0.20752,0.90625
1564164038242932,-0.015625,-0.180176,0.909668
1564164038265858,-0.027832,-0.177734,0.882813
1564164038288315,-0.0317383,-0.214844,0.887695
1564164038304286,-0.0239258,-0.215332,0.893555
1564164038325781,-0.027832,-0.216309,0.905273
1564164038348241,-0.0424805,-0.185059,0.897461
1564164038364686,-0.0488281,-0.186523,0.893066
1564164038385650,-0.0371094,-0.191406,0.907227
1564164038408130,-0.0537109,-0.184082,0.885742
1564164038424577,-0.0375977,-0.200684,0.887695
1564164038450016,-0.0537109,-0.223145,0.910156
1564164038468021,-0.0600586,-0.216797,0.886719
1564164038484472,-0.0615234,-0.209473,0.87793
1564164038505417,-0.0712891,-0.202637,0.864258
1564164038528375,-0.0522461,-0.237305,0.881348
1564164038544339,-0.0541992,-0.256348,0.893066
1564164038565801,-0.0698242,-0.227051,0.873047
1564164038588256,-0.074707,-0.213379,0.880859
1564164038604729,-0.0649414,-0.212402,0.887695
1564164038625691,-0.0649414,-0.23584,0.896973
1564164038648171,-0.0791016,-0.228027,0.890625
1564164038666117,-0.0800781,-0.234863,0.869629
1564164038685617,-0.0703125,-0.251465,0.884766
1564164038703544,-0.0742188,-0.237305,0.893066
1564164038726501,-0.0737305,-0.228027,0.899902
1564164038745465,-0.0717773,-0.227051,0.896973
1564164038763432,-0.0786133,-0.234375,0.898438
1564164038785889,-0.0864258,-0.232422,0.894043
1564164038805853,-0.078125,-0.233887,0.893555
1564164038823322,-0.0756836,-0.241699,0.890625
1564164038846278,-0.0703125,-0.245605,0.888184
1564164038865742,-0.0751953,-0.234375,0.891602
1564164038883710,-0.0693359,-0.245117,0.882324
1564164038906200,-0.065918,-0.245605,0.885742
1564164038925632,-0.0688477,-0.23877,0.888672
1564164038943606,-0.0688477,-0.236816,0.890625
1564164038966055,-0.0673828,-0.246094,0.890625
1564164038985518,-0.065918,-0.246094,0.895508
1564164039004015,-0.0742188,-0.241699,0.889648
1564164039025948,-0.0795898,-0.229492,0.888184
1564164039053395,-0.0683594,-0.246094,0.888672
1564164039063382,-0.0708008,-0.239258,0.88916
1564164039086339,-0.0664063,-0.244629,0.877441
1564164039105802,-0.0703125,-0.240723,0.88623
1564164039129753,-0.0751953,-0.241211,0.88916
1564164039146254,-0.0717773,-0.243652,0.886719
1564164039165685,-0.0673828,-0.238281,0.879883
1564164039183652,-0.0693359,-0.235352,0.89209
1564164039206117,-0.0698242,-0.23291,0.885742
1564164039227086,-0.0698242,-0.248535,0.895508
1564164039243542,-0.0717773,-0.247559,0.891113
1564164039266003,-0.0742188,-0.241211,0.890137
1564164039286483,-0.0668945,-0.240234,0.89209
1564164039303430,-0.0708008,-0.246094,0.88623
1564164039331878,-0.0673828,-0.248535,0.890137
1564164039346385,-0.0683594,-0.234375,0.885742
1564164039362827,-0.0742188,-0.233398,0.89209
1564164039385276,-0.0693359,-0.243652,0.898438
1564164039406277,-0.0742188,-0.23291,0.878906
1564164039422707,-0.0708008,-0.245117,0.887695
1564164039445174,-0.0693359,-0.244629,0.89209
1564164039466165,-0.0751953,-0.236816,0.881348
1564164039482596,-0.0756836,-0.244629,0.887207
1564164039505062,-0.0761719,-0.246094,0.888672
1564164039526524,-0.0717773,-0.245117,0.89502
1564164039542486,-0.0712891,-0.241699,0.883301
1564164039565442,-0.0766602,-0.241699,0.887207
1564164039586402,-0.0751953,-0.25,0.887695
1564164039608926,-0.0800781,-0.246582,0.891602
1564164039625332,-0.0830078,-0.237793,0.884277
1564164039647796,-0.0786133,-0.242676,0.888184
1564164039662768,-0.074707,-0.246582,0.885254
1564164039685219,-0.0732422,-0.243652,0.890137
1564164039707686,-0.0761719,-0.244141,0.880859
1564164039722659,-0.0761719,-0.241699,0.887207
1564164039745116,-0.0727539,-0.23877,0.879395
1564164039767574,-0.0761719,-0.245117,0.882813
1564164039782040,-0.0722656,-0.249512,0.888672
1564164039804998,-0.0766602,-0.242188,0.883789
1564164039835442,-0.0766602,-0.238281,0.880859
1564164039841929,-0.0732422,-0.251465,0.890137
1564164039865386,-0.0712891,-0.242676,0.887207
1564164039888341,-0.0708008,-0.241699,0.89209
1564164039902316,-0.0717773,-0.244629,0.89502
1564164039925281,-0.0683594,-0.246094,0.888184
1564164039947734,-0.0717773,-0.240234,0.89209
1564164039962213,-0.0732422,-0.244629,0.892578
1564164039985164,-0.0668945,-0.242676,0.894043
1564164040007620,-0.0683594,-0.235352,0.894531
1564164040022096,-0.0668945,-0.237305,0.885254
1564164040045049,-0.0717773,-0.241699,0.887695
1564164040067508,-0.0693359,-0.241699,0.891602
1564164040081981,-0.0732422,-0.235352,0.885254
1564164040111449,-0.0742188,-0.242676,0.89209
1564164040127895,-0.0751953,-0.244141,0.88623
1564164040148858,-0.0717773,-0.241699,0.880371
1564164040165327,-0.0708008,-0.248535,0.878418
1564164040187788,-0.0693359,-0.250977,0.887695
1564164040208751,-0.0776367,-0.236328,0.882813
1564164040227212,-0.0566406,-0.240234,0.90625
1564164040247675,-0.0297852,-0.280762,0.916504
1564164040268635,-0.0439453,-0.262695,0.910156
1564164040285103,-0.0415039,-0.218262,0.895996
1564164040315049,-0.0224609,-0.197266,0.941406
1564164040329023,-0.116699,-0.161621,0.909668
1564164040344503,-0.135254,-0.146484,0.868652
1564164040367951,-0.161621,-0.185547,0.899414
1564164040390409,-0.149414,-0.162598,0.838379
1564164040404383,-0.0708008,-0.257813,0.847656
1564164040427840,-0.034668,-0.320801,0.861816
1564164040448803,-0.0395508,-0.299316,0.87207
1564164040464777,-0.0170898,-0.268066,0.901367
1564164040487729,-0.0336914,-0.234863,0.902832
1564164040508726,-0.0576172,-0.20752,0.880371
1564164040531185,-0.0512695,-0.227051,0.902832
1564164040547618,-0.0620117,-0.256348,0.925293
1564164040570075,-0.09375,-0.229004,0.905273
1564164040585048,-0.0795898,-0.178711,0.898926
1564164040608006,-0.090332,-0.144531,0.866211
1564164040630464,-0.0673828,-0.174805,0.866211
1564164040645435,-0.0405273,-0.252441,0.882324
1564164040667894,-0.00878906,-0.276855,0.888184
1564164040690353,-0.027832,-0.23291,0.897461
1564164040704825,-0.0610352,-0.182129,0.893066
1564164040727790,-0.0546875,-0.181641,0.888672
1564164040750241,-0.0532227,-0.216797,0.885742
1564164040764720,-0.046875,-0.23584,0.893555
1564164040796661,-0.0507813,-0.237793,0.90918
1564164040810129,-0.059082,-0.208984,0.900879
1564164040824604,-0.0600586,-0.196289,0.869141
1564164040855045,-0.0380859,-0.217285,0.89209
1564164040870019,-0.03125,-0.239258,0.902344
1564164040884498,-0.0292969,-0.253906,0.914063
1564164040907947,-0.043457,-0.217773,0.89209
1564164040930406,-0.0439453,-0.222656,0.880371
1564164040944381,-0.0473633,-0.236816,0.888184
1564164040967842,-0.043457,-0.240234,0.88916
1564164040997781,-0.0395508,-0.230957,0.889648
1564164041011256,-0.0473633,-0.227539,0.889648
1564164041027726,-0.0439453,-0.225586,0.890137
1564164041050183,-0.0458984,-0.241211,0.895996
1564164041078663,-0.0454102,-0.236816,0.89502
1564164041087616,-0.0395508,-0.229492,0.890625
1564164041110071,-0.0249023,-0.22998,0.885742
1564164041131531,-0.0361328,-0.244629,0.894531
1564164041148036,-0.03125,-0.23291,0.88623
1564164041169969,-0.0356445,-0.229004,0.87793
1564164041191456,-0.027832,-0.240234,0.880859
1564164041207897,-0.027832,-0.244629,0.891602
1564164041230348,-0.0341797,-0.23584,0.892578
1564164041251347,-0.0385742,-0.224121,0.890625
1564164041267280,-0.034668,-0.222656,0.881836
1564164041290246,-0.0292969,-0.239746,0.888672
1564164041311198,-0.0327148,-0.243164,0.894531
1564164041327676,-0.0380859,-0.236816,0.888184
1564164041351623,-0.0341797,-0.220215,0.892578
1564164041371087,-0.0332031,-0.228027,0.89209
1564164041388055,-0.0454102,-0.230957,0.892578
1564164041410024,-0.0336914,-0.23584,0.89209
1564164041431476,-0.0332031,-0.236816,0.896973
1564164041447444,-0.0400391,-0.229004,0.893066
1564164041470401,-0.0385742,-0.22998,0.894531
1564164041498849,-0.0385742,-0.236816,0.881348
1564164041507833,-0.0366211,-0.235352,0.887695
1564164041530289,-0.034668,-0.243652,0.894531
1564164041552752,-0.0332031,-0.239746,0.897949
1564164041567724,-0.0449219,-0.230957,0.886719
1564164041590199,-0.0371094,-0.231934,0.881836
1564164041612652,-0.0336914,-0.23877,0.893066
1564164041627618,-0.0317383,-0.244629,0.896973
1564164041650069,-0.0341797,-0.230957,0.882324
1564164041672534,-0.0332031,-0.232422,0.889648
1564164041686999,-0.03125,-0.231934,0.888672
1564164041710456,-0.0307617,-0.229004,0.883789
1564164041732921,-0.0263672,-0.242676,0.883301
1564164041747388,-0.0292969,-0.233887,0.875977
1564164041777838,-0.0219727,-0.23877,0.874023
1564164041792810,-0.0209961,-0.259766,0.870605
1564164041807281,-0.0102539,-0.274414,0.893555
1564164041830733,-0.00830078,-0.260254,0.922363
1564164041852692,-0.0439453,-0.207031,0.895996
1564164041867170,-0.0239258,-0.201172,0.887695
1564164041890122,-0.0268555,-0.229004,0.911133
1564164041912584,-0.0307617,-0.256348,0.930664
1564164041927074,-0.0170898,-0.246582,0.896484
1564164041950019,-0.0317383,-0.206055,0.851074
1564164041972484,-0.0249023,-0.234375,0.87793
1564164041993959,-0.00390625,-0.263184,0.904297
1564164042010398,-0.0107422,-0.242676,0.915039
1564164042032860,-0.0380859,-0.197754,0.888672
1564164042053857,-0.0522461,-0.195801,0.887695
1564164042070288,-0.0473633,-0.208496,0.902344
1564164042092746,-0.0488281,-0.222168,0.894043
1564164042113739,-0.0361328,-0.242188,0.895996
1564164042130185,-0.059082,-0.226563,0.870117
1564164042152636,-0.034668,-0.214355,0.891113
1564164042174097,-0.0214844,-0.239746,0.90332
1564164042190073,-0.0385742,-0.227051,0.917969
1564164042212531,-0.128418,-0.251953,0.838867
1564164042234019,-0.0458984,-0.239258,0.868164
1564164042257939,-0.0185547,-0.319336,0.927734
1564164042272912,-0.0541992,-0.19873,0.894043
1564164042293875,-0.0795898,-0.160156,0.87793
1564164042309344,-0.0693359,-0.212891,0.86084
1564164042333298,-0.0654297,-0.26709,0.876465
1564164042338295,-0.0361328,-0.271973,0.915527
1564164042360752,-0.0327148,-0.205566,0.946289
1564164042375756,-0.0737305,-0.123535,0.922363
1564164042398186,-0.0922852,-0.148926,0.877441
1564164042420673,-0.0942383,-0.289063,0.879395
1564164042437107,-0.0864258,-0.359863,0.873535
1564164042459571,-0.0864258,-0.29248,0.877441
1564164042480558,-0.0805664,-0.20752,0.876465
1564164042496995,-0.0859375,-0.203613,0.864258
1564164042518455,-0.0839844,-0.272949,0.880371
1564164042540445,-0.102051,-0.270996,0.858398
1564164042555890,-0.0727539,-0.261719,0.880371
1564164042577848,-0.0864258,-0.251953,0.89209
1564164042600825,-0.09375,-0.246582,0.887695
1564164042615777,-0.111328,-0.257324,0.878906
1564164042638241,-0.102539,-0.255371,0.890625
1564164042662195,-0.110352,-0.259277,0.868652
1564164042675698,-0.102051,-0.24707,0.873535
1564164042698124,-0.0820313,-0.254395,0.88623
1564164042720610,-0.0957031,-0.253906,0.890625
1564164042735551,-0.0917969,-0.258789,0.887207
1564164042758041,-0.097168,-0.260254,0.883789
1564164042775976,-0.09375,-0.262695,0.873535
1564164042795575,-0.0859375,-0.256348,0.895508
1564164042817985,-0.097168,-0.256348,0.889648
1564164042835940,-0.101074,-0.262207,0.888184
1564164042855441,-0.0917969,-0.264648,0.904297
1564164042878375,-0.10791,-0.249512,0.886719
1564164042895828,-0.097168,-0.250977,0.894531
1564164042915790,-0.0864258,-0.265625,0.891113
1564164042941244,-0.0878906,-0.259766,0.884766
1564164042956216,-0.0996094,-0.255859,0.867676
1564164042975712,-0.0966797,-0.262207,0.876465
1564164042998135,-0.0991211,-0.260254,0.866211
1564164043016128,-0.0810547,-0.261719,0.893066
1564164043035608,-0.106934,-0.249512,0.873047
1564164043058066,-0.106445,-0.264648,0.881836
1564164043075998,-0.0922852,-0.262695,0.888672
1564164043096955,-0.0991211,-0.260254,0.883301
1564164043117954,-0.0942383,-0.260254,0.886719
1564164043136382,-0.0908203,-0.264648,0.883301
1564164043164829,-0.0932617,-0.263672,0.885742
